"Id","Slug","Title","Subtitle","HostSegmentTitle","ForumId","OrganizationId","CompetitionTypeId","HostName","EnabledDate","DeadlineDate","ProhibitNewEntrantsDeadlineDate","TeamMergerDeadlineDate","TeamModelDeadlineDate","ModelSubmissionDeadlineDate","FinalLeaderboardHasBeenVerified","HasKernels","OnlyAllowKernelSubmissions","HasLeaderboard","LeaderboardPercentage","LeaderboardDisplayFormat","EvaluationAlgorithmAbbreviation","EvaluationAlgorithmName","EvaluationAlgorithmDescription","EvaluationAlgorithmIsMax","ValidationSetName","ValidationSetValue","MaxDailySubmissions","NumScoredSubmissions","MaxTeamSize","BanTeamMergers","EnableTeamModels","EnableSubmissionModelHashes","EnableSubmissionModelAttachments","RewardType","RewardQuantity","NumPrizes","UserRankMultiplier","CanQualifyTiers","TotalTeams","TotalCompetitors","TotalSubmissions"
"15789","ell409a1","Assignment-1 (ELL-409)","Predict the value on a given date.","InClass","326040","","1","","08/23/2019 12:17:22","09/01/2019 23:59:00","","","","","True","True","False","True","100","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","1","2","","True","False","False","False","","","1","0","False","1","1","1"
"16797","cse258-fa19-rating-prediction","CSE258 (fa19) Rating Prediction","Predict what rating a user will give to a book","InClass","402030","","1","","10/21/2019 05:37:39","11/19/2019 01:00:00","","","","","True","True","False","True","30","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","20","2","","True","False","False","False","","","1","0","False","423","423","6548"
"16375","secomp-ufal","IMDB - SECOMP (UFAL)","Preveja a nota dos filmes no IMDB","InClass","380125","","1","","10/02/2019 23:09:57","10/04/2019 23:59:00","","","","","True","True","False","True","100","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","7","8","11"
"18264","optum-ai-racing-league","Optum AI Racing League","Can you train a car to self-drive?","InClass","484687","","1","","01/10/2020 22:54:12","05/31/2020 23:59:00","","","","","True","True","False","True","30","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","20","1","","False","False","False","False","","","1","0","False","0","0","0"
"18418","dyuksha-d2","Dyuksha demo","HI there","InClass","493864","","1","","01/18/2020 14:59:37","01/20/2020 23:59:00","","","","","True","True","False","True","30","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","2","2","","False","False","False","False","","","1","0","False","0","0","0"
"18499","finec-ml-hw1","Финэк, мат.основы ML, hw1","LR usage + feature preprocessing","InClass","500173","","1","","01/23/2020 10:42:31","02/18/2020 20:59:00","","","","","True","True","False","True","30","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","4","1","","True","False","False","False","","","1","0","False","0","0","0"
"18046","augustparttime-1","Holiday Challenge Problem Competition","Predicting AirBnB rental prices","InClass","463818","","1","","12/20/2019 00:59:23","01/20/2020 23:59:00","","","","","True","True","False","True","20","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","2","2","","False","False","False","False","","","1","0","False","0","0","0"
"17466","statistical-learning-regression-2019","Statistical Learning Regression","Deben predecir el salario de los jugadores.","InClass","433275","","1","","11/19/2019 21:35:54","12/10/2019 23:55:00","","","","","True","True","False","True","30","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","5","1","","False","False","False","False","","","1","0","False","14","35","68"
"17535","geostat19","Geostatistics PSL week 2019","Prediction of Cobalt top soil concentration over the swiss Jura","InClass","437862","","1","","11/24/2019 21:05:39","12/01/2019 23:59:00","","","","","True","True","False","True","30","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","6","3","","False","False","False","False","","","1","0","False","3","4","19"
"14681","ordina-dotai","Ordina DotAI","Ordina DotAI","InClass","214851","","1","","05/24/2019 21:20:44","05/27/2019 23:59:00","","","","","True","True","False","True","30","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","8","11","39"
"14341","predictionchallenge4","Prediction Challenge 4","Predict Earning from School Performance","InClass","185688","","1","","04/25/2019 13:29:25","04/26/2019 03:55:00","","","","","True","True","False","True","30","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","2","2","","False","False","False","False","","","1","0","False","138","138","185"
"13767","bgurcourse2019","BGU-Rcourse","Climate Data From Weather Stations to Predict Temperature","InClass","160327","","1","","03/26/2019 22:56:00","06/20/2019 23:59:00","","","","","True","True","False","True","30","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","2","2","","False","False","False","False","","","1","0","False","22","52","161"
"13481","caltech-cs-155-2019-final","Caltech CS 155 2019 Final","Final Kaggle competition using QLess data","InClass","149331","","1","","03/14/2019 04:09:37","03/20/2019 20:59:00","","","","","True","True","False","True","30","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","10","2","","True","False","False","False","","","1","0","False","178","178","2556"
"12872","firstoffour","Regression Evaluative Lab","This is your first evaluative lab and it is a regression problem!","InClass","124670","","1","","02/02/2019 20:23:16","02/08/2019 07:00:00","","","","","True","True","False","True","60","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","15","2","","False","False","False","False","","","1","0","False","46","46","778"
"12007","es-geostatistique","ES géostatistique","Prediction of Cobalt top soil concentration over the swiss Jura","InClass","89522","","1","","11/20/2018 15:09:57","12/02/2018 23:59:00","","","","","True","True","False","True","30","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","8","22","","False","False","False","False","","0.0000","1","0","False","6","9","58"
"11788","589-hw3-credit-card-extra-credit","589 HW3 Credit Card Extra Credit","Upload results for credit card activity extra credit here","InClass","84278","","1","","11/09/2018 20:34:10","11/30/2018 03:55:00","","","","","True","True","False","True","50","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","20","1","","True","False","False","False","","0.0000","1","0","False","59","59","288"
"11748","vocabulary-test-ranepa-ml-2018","Vocabulary test (RANEPA ML 2018)","Predict the results of vocabulary test","InClass","83494","","1","","11/08/2018 07:53:44","11/27/2018 23:59:00","","","","","True","True","False","True","100","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","20","1","","False","False","False","False","","0.0000","1","0","False","27","27","176"
"11738","asdfcom","asdfcom","THIS IS A COM","InClass","83227","","1","","11/07/2018 15:10:15","11/29/2018 23:59:00","","","","","True","True","False","True","30","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","20","20","","False","False","False","False","","0.0000","1","0","False","2","2","6"
"11745","cs498dl-assignment3-part2-yolo","CS 498DL Assignment 3 P2","Competition for YOLO","InClass","83467","","1","","11/08/2018 06:54:32","11/17/2018 04:59:00","","","","","True","True","False","True","100","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","20","2","","False","False","False","False","","0.0000","1","0","False","77","77","122"
"12343","vocabulary-test-hse-2018","Vocabulary test (HSE 2018)","Predict the results of vocabulary test","InClass","101241","","1","","12/14/2018 07:52:20","01/21/2019 23:59:00","","","","","True","True","False","True","100","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","20","2","","True","False","False","False","","0.0000","1","0","False","0","0","0"
"18847","datamex0120","Radiación Solar","''","InClass","523648","3201","1","","02/11/2020 22:52:20","02/23/2020 23:59:00","","","","","True","True","False","True","30","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","5","1","","False","False","False","False","","","1","0","False","10","10","41"
"18643","autonobot-sp20-challenge-2","Autonobot SP20: Challenge 2","Second competition for Autonobot group in Spring 2020","InClass","510283","2034","1","","02/01/2020 19:41:38","05/05/2020 23:59:00","","","","","True","True","False","True","30","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","5","2","","False","False","False","False","","","1","0","False","7","7","9"
"19444","cs747-assignment-2-p1","CS747-assignment-2-p1","Multi-class classification in PASCAL dataset","InClass","563925","","1","","03/11/2020 18:18:53","04/01/2020 23:59:00","","","","","True","True","False","True","100","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","2","2","","False","False","False","False","","","1","0","False","27","27","56"
"19419","ecs308-658","ECS308/658","Predict the value on a given date","InClass","562227","","1","","03/10/2020 17:04:36","03/16/2020 23:59:00","","","","","True","True","False","True","0","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","2","2","","False","False","False","False","","","1","0","False","4","4","7"
"19302","ensai-gostatistique-2020","ENSAI - Géostatistique 2020","Prediction of Cobalt top soil concentration over the swiss Jura","InClass","551878","","1","","03/03/2020 10:59:45","03/27/2020 23:59:00","","","","","True","True","False","True","50","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","5","2","","False","False","False","False","","","1","0","False","1","1","1"
"19062","dda-p3","Data-Driven Business Analytics","WS 19/20 3. Projekt","InClass","538907","","1","","02/23/2020 10:37:51","04/09/2020 23:59:00","","","","","True","True","False","True","30","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","6","12","101"
"19171","sberbankfirstchallenge","First Sberbank regression challenge","Predict NYC Airbnb Rental Prices (based on an Airbnb Dataset)","InClass","543566","","1","","02/26/2020 12:23:54","03/25/2020 23:59:00","","","","","True","True","False","True","45","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","5","2","","False","False","False","False","","","1","0","False","0","0","0"
"20182","gene-expression-prediction-cs1850-final","Gene Expression Prediction (Final Round)","Develop a regression model that utilizes histone mark information to predict gene expression values.","InClass","627228","","1","","04/20/2020 17:57:22","05/12/2020 23:59:00","","","","","True","True","False","True","25","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","6","5","","False","False","False","False","","","1","0","False","8","11","81"
"20126","regression-ecs308-658","Linear Regression","Predict the value on a given date","InClass","616521","","1","","04/14/2020 19:53:48","06/01/2020 23:59:00","","","","","True","True","False","True","0","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","2","2","","False","False","False","False","","","1","0","False","7","7","9"
"20129","recognizance3","Recognizance","Round 1 of Machine Learning Event","InClass","617389","","1","","04/16/2020 04:29:30","04/17/2020 04:02:00","","","","","True","True","False","True","65","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","18","5","","False","False","False","False","","","1","0","False","61","105","505"
"19524","cs747-assignement-2-p2","CS747-assignment-2-p2","Object detection challenge","InClass","572387","","1","","03/16/2020 18:22:14","03/26/2020 23:59:00","","","","","True","True","False","True","0","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","2","2","","False","False","False","False","","","1","0","False","8","8","9"
"19620","bgurcourse2020","BGU-Rcourse 2020","Climate Data From Weather Stations to Predict Temperature","InClass","579401","","1","","03/22/2020 10:36:18","06/24/2020 23:59:00","","","","","True","True","False","True","30","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","2","2","","False","False","False","False","","","1","0","False","35","84","456"
"19733","cs747-assignment-2-p2-v3","CS747-assignment-2-p2-v3","Object Detection Challenge","InClass","586160","","1","","03/26/2020 16:56:27","04/01/2020 23:59:00","","","","","True","True","False","True","100","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","2","2","","False","False","False","False","","","1","0","False","22","22","29"
"19707","cs747-assignment-2-p2-v2","CS747-assignment-2-p2-v2","Object detection challenge","InClass","584751","","1","","03/25/2020 19:11:02","03/27/2020 23:59:00","","","","","True","True","False","True","100","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","2","2","","False","False","False","False","","","1","0","False","0","0","0"
"19821","emergent-kaggle-competition","Cancelled","Competition cancelled","InClass","594640","","1","","03/31/2020 13:54:15","03/31/2020 14:02:00","","","","","True","True","False","True","40","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","5","2","","False","False","False","False","","","1","0","False","0","0","0"
"20819","nta-landmarks-detection","NTA Landmarks Detection","Predict 194 facial points","InClass","676724","","1","","05/19/2020 04:48:35","06/27/2020 23:59:00","","","","","True","True","False","True","40","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","5","2","","False","False","False","False","","","1","0","False","29","29","495"
"20483","ntalandmarksdetection","NTA Landmarks Detection","Predict 194 facial points.","InClass","643917","","1","","05/01/2020 03:13:06","06/06/2020 23:59:00","","","","","True","True","False","True","40","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","5","2","","False","False","False","False","","","1","0","False","4","4","5"
"20562","facial-landmark-detection-part-2","Facial Landmark Detection part 2","Regressision  for left mouth corner","InClass","651312","","1","","05/05/2020 13:02:46","05/08/2020 23:59:00","","","","","True","True","False","True","50","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","20","20","","True","False","False","False","","","1","0","False","5","5","8"
"20568","facial-landmark-detection-part-3","Facial Landmark Detection part 3","Regressision for right mouth corner","InClass","651313","","1","","05/05/2020 13:02:54","05/08/2020 23:59:00","","","","","True","True","False","True","50","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","20","20","","True","False","False","False","","","1","0","False","5","5","7"
"20569","facial-landmark-detection-part-4","Facial Landmark Detection part 4","Regressision for left mouth corner Y","InClass","651314","","1","","05/05/2020 13:02:59","05/08/2020 23:59:00","","","","","True","True","False","True","50","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","20","20","","True","False","False","False","","","1","0","False","0","0","0"
"20571","facial-landmark-detection-part-5","Facial Landmark Detection part 5","Regressision for right mouth corner Y","InClass","651315","","1","","05/05/2020 13:03:02","05/08/2020 23:59:00","","","","","True","True","False","True","50","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","20","20","","True","False","False","False","","","1","0","False","0","0","0"
"21535","ml-with-python-course-project","Campus Recruitment Prediction (Course Project)","Academic and Employability Factors prediction using demographic data","InClass","764893","","1","","07/01/2020 09:28:23","07/11/2020 23:59:00","","","","","True","True","False","True","40","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","2","2","","False","False","False","False","","","1","0","False","2","2","4"
"21118","30daysofml","30 Days Of ML","Join in and spend the next 30 days building your Machine Learning skills.","InClass","703992","","1","","06/13/2020 00:00:00","06/21/2020 05:00:00","","","","","True","True","False","True","48","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","20","2","","True","False","False","False","","","1","0","False","12","12","53"
"21255","assignment2-ecs308-658","Linear Regression","Predict the value on a given date","InClass","722196","","1","","06/11/2020 07:01:40","07/07/2020 11:59:00","","","","","True","True","False","True","0","0.00000","MSE","Mean Squared Error","The average of the squared errors.","False","","","2","2","","True","False","False","False","","","1","0","False","9","9","16"
"20578","ece4250-project-spring-2020","ECE4250 Project: Spring 2020","Automatic segmentation of brain MRI","InClass","653369","","1","","05/06/2020 15:23:33","05/15/2020 03:59:00","","","","","True","True","False","True","100","0.00000","Dice","","Mean Dice Coefficient","True","","","15","2","","True","False","False","False","","","1","0","False","58","58","790"
"18814","dl4cv1","CTE-DL4CV Assignment 1","Assignment on Object Localisation for the course Deep Learning for Computer Vision","InClass","528597","","1","","02/16/2020 12:56:42","02/23/2020 23:59:00","","","","","True","True","False","True","60","0.00000","Dice","","Mean Dice Coefficient","True","","","10","2","","True","False","False","False","","","1","0","False","0","0","0"
"13333","understanding_cloud_organization","Understanding Clouds from Satellite Images","Can you classify cloud structures from satellites?","Research","315807","2833","1","","08/16/2019 15:06:23","11/18/2019 23:59:00","11/11/2019 23:59:00","11/11/2019 23:59:00","","","True","True","False","True","25","0.00000","Dice","","Mean Dice Coefficient","True","","","5","2","5","False","False","False","False","USD","10000.0000","3","1","True","1538","1859","29239"
"13565","eecs442-w19-hw4","EECS442 W19 HW4","Wizarding Facade dataset leaderboard","InClass","160307","","1","","03/26/2019 22:17:35","04/05/2019 04:00:00","","","","","True","True","False","True","100","0.00000","Dice","","Mean Dice Coefficient","True","","","5","1","","True","False","False","False","","","1","0","False","40","40","130"
"14139","ai-for-clinical-data-analysis-hw2","AI for Clinical Data Analytics HW2","Computed Tomography Lung Tumor Segmentation Task","InClass","179157","","1","","04/18/2019 00:00:00","05/12/2019 12:00:00","","","","","True","True","False","True","49","0.00000","Dice","","Mean Dice Coefficient","True","","","10","5","","True","False","False","False","","","1","0","False","18","18","216"
"14502","cornell-ece4250-finalproject","ECE4250 Project : Spring 2019","Automatic segmentation of brain MRI","InClass","199455","","1","","05/09/2019 19:20:51","05/16/2019 03:59:00","","","","","True","True","False","True","100","0.00000","Dice","","Mean Dice Coefficient","True","","","15","2","","False","False","False","False","","","1","0","False","53","53","569"
"14241","severstal-steel-defect-detection","Severstal: Steel Defect Detection","Can you detect and classify defects in steel?","Featured","288048","2888","1","","07/25/2019 21:10:14","10/24/2019 23:59:00","10/17/2019 23:59:00","10/17/2019 23:59:00","12/07/2019 00:00:00","","True","True","True","True","32","0.00000","Dice","","Mean Dice Coefficient","True","","","5","2","5","False","True","False","False","USD","120000.0000","5","1","True","2431","2870","46564"
"15293","comparing-images","Comparing Images","Найдите и выделите отличия на двух картинках","InClass","281963","","1","","07/20/2019 11:44:29","07/22/2019 22:59:00","","","","","True","True","False","True","50","0.00000","Dice","","Mean Dice Coefficient","True","","","20","2","","True","False","False","False","","","1","0","False","0","0","0"
"11433","xray-lung-segmentation","XRay Lung Segmentation","Сегментация легких на рентгенологических изображениях","InClass","81118","","1","","11/01/2018 16:40:38","12/07/2018 23:59:00","","","","","True","True","False","True","33","0.00000","Dice","","Mean Dice Coefficient","True","","","5","2","","False","False","False","False","","0.0000","1","0","False","16","16","186"
"5144","ultrasound-nerve-segmentation","Ultrasound Nerve Segmentation","Identify nerve structures in ultrasound images of the neck","Featured","1287","","1","Health Sponsor","05/19/2016 14:00:16","08/18/2016 23:59:00","08/11/2016 23:59:00","08/11/2016 23:59:00","09/15/2016 00:00:00","","True","True","False","True","20","0.00000","Dice","","Mean Dice Coefficient","True","Predicted Probability","[0,1]","5","2","","False","True","False","False","USD","100000.0000","3","1","True","922","1022","14316"
"6927","carvana-image-masking-challenge","Carvana Image Masking Challenge","Automatically identify the boundaries of the car in an image","Featured","5084","833","1","Carvana","07/26/2017 14:00:49","09/27/2017 23:59:00","09/20/2017 23:59:00","09/20/2017 23:59:00","12/31/2017 00:00:00","","True","True","False","True","1","0.00000","Dice","","Mean Dice Coefficient","True","Predicted Probability","[0,1]","5","2","","False","True","False","False","USD","25000.0000","3","1","True","735","875","6879"
"7968","google-quest-challenge","Google QUEST Q&A Labeling","Improving automated understanding of complex question answer content","Featured","436152","855","1","","11/22/2019 17:56:22","02/10/2020 23:59:00","02/03/2020 23:59:00","02/03/2020 23:59:00","02/25/2020 23:59:00","","True","True","True","True","13","0.00000","MCSpearmanR","Mean Columnwise Spearman's r (rank correlation  coefficient)","","True","","","5","2","5","False","True","False","False","USD","25000.0000","5","1","True","1571","1904","21812"
"18323","multitask-music-classification-2020","Multitask Music Classification - 2020","NTUA Pattern recognition course, Lab 3- Classify Genres and Emotions in Songs Using Deep Learning","InClass","489984","","1","","01/15/2020 13:12:37","03/31/2020 23:59:00","","","","","True","True","False","True","30","0.00000","MCSpearmanR","Mean Columnwise Spearman's r (rank correlation  coefficient)","","True","","","2","2","","False","False","False","False","","","1","0","False","20","28","108"
"12329","multitask-music-classification","Multitask Music Classification","Classify Genres and Emotions in Songs Using Deep Learning","InClass","104616","","1","","12/21/2018 15:50:56","02/28/2019 23:59:00","","","","","True","True","False","True","30","0.00000","MCSpearmanR","Mean Columnwise Spearman's r (rank correlation  coefficient)","","True","","","2","2","","False","False","False","False","","0.0000","1","0","False","13","22","58"
"5229","draper-satellite-image-chronology","Draper Satellite Image Chronology","Can you put order to space and time?","Featured","1249","","1","Draper","04/29/2016 14:00:03","06/27/2016 23:59:00","06/20/2016 23:59:00","06/20/2016 23:59:00","07/31/2016 00:00:00","","True","True","False","True","10","0.00000","MASpearmanR","","Mean Average Spearman's r (rank correlation  coefficient)","True","Predicted Probability","[0,1]","2","2","5","False","True","False","False","USD","75000.0000","3","1","True","399","422","2676"
"9422","finunichamp2018-1","Оценка страховой стоимости транспортного средства","Первая задача Открытого чемпионата Финансового университета по машинному обучению - 2018","InClass","30701","","1","","04/20/2018 17:09:14","05/23/2018 20:59:00","","","","","True","True","False","True","50","0.00000","MAPE","MAPE","Mean Absolute Percentage Error","False","","","10","3","","True","False","False","False","","0.0000","0","0","False","39","39","647"
"9748","ubaar-competition","Ubaar Competition","Ubaar Transport Cost Prediction","InClass","36202","","1","","05/23/2018 07:15:04","06/30/2018 23:59:00","","","","","True","True","False","True","67","0.00000","MAPE","MAPE","Mean Absolute Percentage Error","False","","","5","3","","False","False","False","False","","0.0000","0","0","False","60","66","1380"
"12844","house-pricing-2019","House pricing","House sales in USA","InClass","123825","","1","","01/31/2019 23:02:09","02/13/2019 23:59:00","","","","","True","True","False","True","30","0.00000","MAPE","MAPE","Mean Absolute Percentage Error","False","","","5","3","","False","False","False","False","","","1","0","False","31","31","259"
"12594","inventory-optimization","Inventory Optimization","Time Series Forecasting","InClass","115265","","1","","01/15/2019 07:34:38","03/31/2019 23:59:00","","","","","True","True","False","True","71","0.00000","MAPE","MAPE","Mean Absolute Percentage Error","False","","","10","10","","True","False","False","False","","","1","0","False","47","47","225"
"18438","swis","Forecast system demand","In this competition, you will create a forecast of demand for the South West Interconnected System","InClass","495612","","1","","01/20/2020 05:56:25","02/29/2020 23:59:00","","","","","True","True","False","True","100","0.00000","MAPE","MAPE","Mean Absolute Percentage Error","False","","","10","10","","False","False","False","False","","","1","0","False","6","6","34"
"18076","ntust-iot-data-analytics","NTUST : IoT Data Analytics","Homework: Traffic prediction","InClass","465827","","1","","12/22/2019 15:12:57","01/09/2020 23:59:00","","","","","True","True","False","True","50","0.00000","MAPE","MAPE","Mean Absolute Percentage Error","False","","","20","20","","False","False","False","False","","","1","0","False","13","26","198"
"17623","modaddsemiparamensai2019","Prévisions de consommation électrique","Modèles Additifs Semi-Paramétrique","InClass","455998","","1","","12/12/2019 08:46:00","01/29/2020 23:59:00","","","","","True","True","False","True","30","0.00000","MAPE","MAPE","Mean Absolute Percentage Error","False","","","2","2","","False","False","False","False","","","1","0","False","10","19","135"
"15745","testavan","Test Competition-Avan","Test Competition for Main Comeptition","InClass","320922","","1","","08/20/2019 12:24:11","08/23/2019 23:59:00","","","","","True","True","False","True","30","0.00000","MAPE","MAPE","Mean Absolute Percentage Error","False","","","20","20","","False","False","False","False","","","1","0","False","0","0","0"
"19368","novahomeprice","NOVA Home Price Prediction","Win $100.  Predict the closing cost for each home in the test data set using training data","InClass","556983","","1","","03/07/2020 02:18:55","03/27/2020 19:59:00","","","","","True","True","False","True","100","0.00000","MAPE","MAPE","Mean Absolute Percentage Error","False","","","4","2","","False","False","False","False","","","1","0","False","5","5","26"
"19433","actest3","Actest3","testtest","InClass","563018","","1","","03/11/2020 07:34:33","05/06/2020 23:59:00","","","","","True","True","False","True","40","0.00000","MAPE","MAPE","Mean Absolute Percentage Error","False","","","2","2","","False","False","False","False","","","1","0","False","0","0","0"
"21192","ihsm-sample","IHSM Sample","Sample competition to get logistics done before the Hackathon","InClass","713132","","1","","06/07/2020 07:15:50","06/16/2020 23:59:00","","","","","True","True","False","True","100","0.00000","MAPE","MAPE","Mean Absolute Percentage Error","False","","","5","5","","False","False","False","False","","","1","0","False","6","6","23"
"5874","two-sigma-financial-modeling","Two Sigma Financial Modeling Challenge","Can you uncover predictive value in an uncertain world?","Featured","2073","274","2","Two Sigma Investments","12/01/2016 17:00:00","03/01/2017 23:59:00","02/22/2017 23:59:00","02/22/2017 23:59:00","11/08/2019 00:00:00","","True","True","True","True","37","0.00000","RValue","R Value","R Correlation","True","Predicted Probability","[0,1]","2","2","","False","True","False","False","USD","100000.0000","7","1","True","2066","2320","24583"
"5977","santas-uncertain-bags","Santa's Uncertain Bags","♫ Bells are ringing, children singing, all is merry and bright. Santa's elves made a big mistake, now he needs your help tonight ♫","Playground","2244","","1","Kaggle","12/20/2016 19:51:53","01/30/2017 23:59:00","01/23/2017 23:59:00","01/23/2017 23:59:00","","","True","True","False","True","100","0.00000","SantaWeightedBins","SantaWeightedBins","","True","Predicted Probability","[0,1]","3","2","","False","False","False","False","Swag","0.0000","5","1","True","692","743","18383"
"6049","youtube8m","Google Cloud & YouTube-8M Video Understanding Challenge","Can you produce the best video tag predictions?","Featured","2638","445","1","Google","02/15/2017 18:14:46","06/02/2017 23:59:00","","","06/23/2017 23:59:00","","True","True","False","True","50","0.00000","GoogleGlobalAP","GoogleGlobalAP","GoogleGlobalAP","True","Predicted Probability","[0,1]","5","2","","False","True","False","False","USD","100000.0000","5","1","True","655","821","6911"
"7456","landmark-recognition-challenge","Google Landmark Recognition Challenge","Label famous (and not-so-famous) landmarks in images","Research","19183","855","1","","02/02/2018 23:00:50","05/29/2018 23:59:00","05/15/2018 23:59:00","05/15/2018 23:59:00","07/08/2018 23:59:00","","True","True","False","True","33","0.00000","GoogleGlobalAP","GoogleGlobalAP","GoogleGlobalAP","True","","","5","2","","False","True","False","False","USD","2500.0000","3","1","True","477","626","8078"
"9301","youtube8m-2018","The 2nd YouTube-8M Video Understanding Challenge","Can you create a constrained-size model to predict video labels?","Featured","36109","1623","1","","05/22/2018 17:01:46","08/06/2018 23:59:00","07/30/2018 23:59:00","07/30/2018 23:59:00","08/06/2018 23:59:00","","True","True","False","True","25","0.00000","GoogleGlobalAP","GoogleGlobalAP","GoogleGlobalAP","True","","","5","2","","False","True","False","False","USD","25000.0000","5","1","True","312","380","2554"
"11836","landmark-recognition-2019","Google Landmark Recognition 2019","Label famous (and not-so-famous) landmarks in images","Research","170442","855","1","","04/08/2019 15:06:51","06/03/2019 23:59:00","05/27/2019 23:59:00","05/27/2019 23:59:00","07/05/2019 00:00:00","","True","True","False","True","35","0.00000","GoogleGlobalAP","GoogleGlobalAP","GoogleGlobalAP","True","","","5","2","5","False","True","False","False","USD","25000.0000","3","1","True","176","243","1743"
"5916","dstl-satellite-imagery-feature-detection","Dstl Satellite Imagery Feature Detection","Can you train an eye in the sky?","Featured","2199","322","1","Dstl","12/15/2016 00:00:00","03/07/2017 23:59:00","02/28/2017 23:59:00","02/28/2017 23:59:00","","","True","True","False","True","1","0.00000","JaccardDSTLParallel","JaccardDSTLParallel","JaccardDSTLParallel","True","Predicted Probability","[0,1]","3","2","","False","False","False","False","USD","100000.0000","3","1","True","419","519","5542"
"6565","mercedes-benz-greener-manufacturing","Mercedes-Benz Greener Manufacturing","Can you cut the time a Mercedes-Benz spends on the test bench?","Featured","3821","681","1","Daimler AG","05/30/2017 15:44:26","07/10/2017 23:59:00","07/03/2017 23:59:00","07/03/2017 23:59:00","08/31/2017 00:00:00","","True","True","False","True","19","0.00000","R2Score","R^2 score (coefficient of determination)","The coefficient of determination","True","Predicted Probability","[0,1]","5","2","","False","True","False","False","USD","25000.0000","3","1","True","3831","4039","75263"
"9004","historial-figures-take-2","Historical Figures Take 2","Predict the popularity of historical figures","InClass","25661","","1","","03/22/2018 22:11:19","04/12/2018 21:59:00","","","","","True","True","False","True","15","0.00000","R2Score","R^2 score (coefficient of determination)","The coefficient of determination","True","","","10","1","","False","False","False","False","","0.0000","0","0","False","12","12","52"
"8658","historical-figures","Historical Figures","Predict the popularity of historical figures","InClass","21459","","1","","02/22/2018 23:39:03","04/12/2018 23:59:00","","","","","True","True","False","True","5","0.00000","R2Score","R^2 score (coefficient of determination)","The coefficient of determination","True","","","6","1","","False","False","False","False","","0.0000","0","0","False","3","3","8"
"12208","hackaton2multivariada","Prueba Hackathon Curso multivariado Recuperativo","Prueba del curso de estadistica multivariada BIO4318","InClass","97003","","1","","12/05/2018 17:29:40","12/06/2018 05:59:00","","","","","True","True","False","True","100","0.00000","R2Score","R^2 score (coefficient of determination)","The coefficient of determination","True","","","20","20","","False","False","False","False","","0.0000","1","0","False","1","1","23"
