Question,Votes,Views,Date
Dask DataFrame - Prediction of Keras Model,6,"1,915",2018-03-14
Keras/Tensorflow CNN input shape,2,"1,832",2018-03-14
Keras Text Classification: Validation Accuracy doesn't change,2,"1,034",2018-03-14
Keras attention with varying length input,3,331,2018-03-14
How to Add Flattened Layer (or Similar) For Variable Input Size of a Convolutional Neural Network,1,477,2018-03-14
Keras custom function: implementing Jaccard,1,"3,146",2018-03-14
Loading HDF5 model in Python (Keras TF backened) is very slow,1,270,2018-03-14
How to normalise all training samples at once using MinMaxScaler,1,133,2018-03-14
Issue using keras with tensorflow backend on GPU,1,374,2018-03-14
Keras training model with images,0,243,2018-03-14
"Custom Keras metric, changing",0,164,2018-03-14
Flow of states in LSTM,0,80,2018-03-14
Pytorch register_hook to Keras implementation,0,400,2018-03-14
ValueError in input to CNN,0,70,2018-03-14
Preblem in shape of data with Conv1D in Keras,1,165,2018-03-14
LSTM. Calculating RMSE using inverse_transform,0,943,2018-03-14
"TypeError: ('Not JSON Serializable:', <tf.Variable 'Variable_1:0' shape=() dtype=float32_ref>)",2,"1,196",2018-03-14
"Keras, Python, Should I use data normalization on huge stock market dataset?",0,97,2018-03-14
"How to merge two Keras tensors ? (?, 4) and (?, 4) to (?, 4, 2)",0,89,2018-03-14
Keras: flow_from_directory saving too many images during fit_generator call,4,840,2018-03-13
Keras SeparableConv2D simple example?,2,"1,018",2018-03-13
understanding shapes for Keras model,3,414,2018-03-13
(To prevent Memory Error)How to one hot encode word list to a matrix of INTEGER 8 in Keras using Tokenize class,2,707,2018-03-13
Keras CNN doesn`t learn to predict bounding boxes,1,"1,053",2018-03-13
"ValueError: could not broadcast input array from shape (160,320,1) into shape (160,320)",0,539,2018-03-13
"ValueError: `decode_predictions` expects a batch of predictions (i.e. a 2D array of shape (samples, 1000)). Found array with shape: (1, 7)",5,"5,472",2018-03-13
This error occurs when I use fit_generate method for my CNN model - “Could not import PIL.Image. The use of `array_to_img` requires PIL.”,0,294,2018-03-13
"“ValueError: Input 0 is incompatible with layer cropping2d_1: expected ndim=4, found ndim=3”",-1,280,2018-03-13
input based cropping keras layer,1,469,2018-03-13
Jaccard in Keras,0,192,2018-03-13
flask application giving 504 timeout through Uwsgi and Nginx?,3,823,2018-03-13
InvalidArgumentError with Keras and WGANs,0,180,2018-03-13
Predicting the next value of data points using LSTM and Keras having tensorflow as a backend,1,31,2018-03-13
How to One input and Three output LSTM tensorflow,0,655,2018-03-13
Training keras model; why mae decreases while mse increases?,1,"1,569",2018-03-13
Error while applying TimeDistributed to InceptionResnetV2 in Keras,0,71,2018-03-13
How to flat the tensor in keras?,0,595,2018-03-13
"Keras, how to keep learning on live data?",0,309,2018-03-13
How to use LSTM to make prediction with both feature from the past and the current ones?,1,150,2018-03-12
Custom TensorFlow metric: true positive rate at given false positive rate,1,"1,551",2018-03-12
"Keras syntax error for model.add(Dense, (133))",1,"3,448",2018-03-12
Tensorboard event file size is growing after consecutive model training,1,554,2018-03-12
How to teach a convolutional neural network to say “no” to unknown images?,2,147,2018-03-12
"expected input_2 to have shape (512,) but got array with shape (1,)",0,"2,362",2018-03-12
"Why is h5py.h5f.create failing with OSError: unable to open file: name =“name”,",1,"3,476",2018-03-12
Reshaping arrays for keras,1,"3,061",2018-03-12
Memory error while creating large one hot encoding for lstm,1,"1,145",2018-03-12
How to get a single value from model.predict() results,0,"2,123",2018-03-12
Keras: feed output as input at next timestep,4,"1,125",2018-03-12
Python add one more channel to image,3,"5,694",2018-03-12
How to train a CNN properly to predict well on unseen data?,2,195,2018-03-12
TensorBoard Images' tab shows black or gray squares only,4,364,2018-03-12
How to reproduce ImageDataGenerator data,0,34,2018-03-12
Keras: Multiple inputs and Multiple ouputs for fit_generator using flow_from_directory,3,"2,083",2018-03-12
Keras : order in which dimensions of an input tensor is specified,0,307,2018-03-12
Keras Sklearn RandomizedSearchCV GPU OOM error,3,379,2018-03-12
"R keras model eval/predict error: Error in do.call(object$evaluate, args) : 'what' must be a function or character string",5,793,2018-03-12
How to call one model in the other in Keras？,1,670,2018-03-12
How to do inference when using a bidirectianl decoder in seq2seq model?,0,349,2018-03-12
Why does np.save() take so much space on disk,3,861,2018-03-12
How to call a customer tensorflow op. in Keras?,0,223,2018-03-12
how to multiply by batches in keras backend or tf,2,366,2018-03-12
Processing Text for Classification with Keras,1,273,2018-03-12
Keras: Using use_multiprocessing=True in predict_generator gives more predictions than required?,0,"1,074",2018-03-12
Resnet network doesn't work as expected,12,"1,815",2018-03-12
Keras - custom loss function - Computing squared distance of softmax output from truth label,0,441,2018-03-12
Is it reasonable to implement a “generator” for Keras' fit_generator method() without calling yield()?,0,231,2018-03-11
Keras custom loss implementation : ValueError: An operation has `None` for gradient,13,"10,009",2018-03-11
TensorFlow-GPU causes python crash,3,"1,747",2018-03-11
CNN + Dense + CTC Keras,0,380,2018-03-11
Optimal way to save a keras model to save space,2,"2,372",2018-03-11
"ValueError: Error when checking target: expected max_pooling2d_1 to have 4 dimensions, but got array with shape (61, 1)",0,949,2018-03-11
MinimumPooling in Keras,1,412,2018-03-11
Feed Keras model from dataset with pandas,1,175,2018-03-11
Is model.save_weights necessary?,1,282,2018-03-11
No dashboards are active for the current data set.,2,"2,806",2018-03-11
Output of conv2d in keras,0,453,2018-03-11
How to properly plot the image converted to an array via img_to_array,1,697,2018-03-11
"High val_acc, but low accuracy in practice",1,"1,117",2018-03-10
Load multidimensional (numpy) array into GPU memory and slice from it - with Keras?,2,377,2018-03-10
"Upload image to google Colab, and use Keras to predict the classification",0,603,2018-03-10
Keras Error classweights wont support for 3D+ data,1,23,2018-03-10
How to calculate the number of parameters of 1d convolutional neural networks?,1,"1,076",2018-03-10
"multiplications shape in keras (?,15,?,196)",1,39,2018-03-10
Keras Error for CNN Output,0,100,2018-03-10
Keras - time per steps increases per epoch. Is there an issue with memory management in my code?,2,785,2018-03-10
"same network structure, same data, same optimizer, same loss function, but different val_dice_coe between keras and tensorflow",0,46,2018-03-10
How to make a better strategy for read database many time?,1,37,2018-03-10
How to use bias for custom layer in keras,1,"2,034",2018-03-10
Keras Functional API changing layer names in every API,3,633,2018-03-09
LSTM overfitting but validation accuracy not improving,1,"1,181",2018-03-09
How to debug custom loss function in Keras?,6,"1,887",2018-03-09
keras-js “Error: [Model] Model configuration does not contain any layers.”,8,440,2018-03-09
Coefficient values in Multiple Linear Regression using Neural Networks,2,548,2018-03-09
Demonstrating overfitting with Keras on 2D data,1,491,2018-03-09
How to profile CPU usage of a Python script?,9,"4,289",2018-03-09
Keras residual connection on only part of input,0,378,2018-03-09
Resnet with Custom Data,2,"2,075",2018-03-09
Keras model doesn't work with a larger dataset,1,77,2018-03-09
StopIteration: Could not import PIL.Image. The use of `array_to_img` requires PIL error,0,"2,452",2018-03-09
graph session empty error in Keras with Tensorflow backend,0,"1,159",2018-03-09
Error loading the saved optimizer. keras python raspberry,7,"10,603",2018-03-09
keras model before cloning and after cloning behaves differently,1,"2,295",2018-03-09
What does this syntax mean in Keras Dropout(0.5)(X)? [duplicate],1,410,2018-03-09
How to split a model trained in keras?,5,"2,633",2018-03-09
YOLO custom loss using keras,0,595,2018-03-09
Converting Tensor to np.array using K.eval() in Keras returns InvalidArgumentError,6,"6,757",2018-03-09
Can symmetrically paddding be done in convolution layers in Keras?,2,831,2018-03-09
Keras “Tanh Activation” function — edit: hidden layers,0,409,2018-03-09
"image augmentation of keras, how it works?",1,325,2018-03-09
ValueError: `Concatenate` layer requires inputs with matching shapes except for the concat axis,4,"3,129",2018-03-08
The initialization of model training in keras,1,"1,107",2018-03-08
Probability Distribution of batch in keras,0,293,2018-03-08
Time series prediction with LSTM,1,200,2018-03-08
Is there any way to run keras on GPU with tensorflow backend in many jupyter notebooks simultaneously?,0,240,2018-03-08
Keras Documentation: Multi-input and multi-output models Not able to follow,1,919,2018-03-08
How to use additional features along with word embeddings in Keras ?,10,"4,632",2018-03-08
Validation accuracy much lower than training accuracy in Keras for text classification,-2,844,2018-03-08
How can I speed up this Keras Attention computation?,15,882,2018-03-08
Input mix for Keras: Timeseries and Features,0,116,2018-03-08
Getting true class labels after saving model for text-classification,1,776,2018-03-08
The units parameter in a Keras RNN,0,446,2018-03-08
Keras fit_generator using a lot of memory even with small batch sizes,2,"2,193",2018-03-08
Keras module.summary() result - negative dimension values in 'output shape',1,294,2018-03-08
Is there any method to plot vector(matrix) values after each NN layer,0,28,2018-03-08
"my GRU performs not so good like basic machine learning approach, why",1,40,2018-03-08
Tensorflow Serving client issue,0,628,2018-03-08
Why val_loss is different from training loss when use the same training data as validation data?,8,"1,841",2018-03-08
Getting Keras (with Theano) to work with Celery,8,856,2018-03-08
Deep neural network skip connection implemented as summation vs concatenation? [closed],9,"5,937",2018-03-08
Keras is not Using Tensorflow GPU,1,"2,067",2018-03-08
Keras Model Cannot Deduct Shape of Input,1,50,2018-03-07
"r keras: ValueError: Error when checking target: expected dense_18 to have shape (None, 6)",0,294,2018-03-07
Usage of 'learning_phase' in keras for tensorflow backend?,8,"3,136",2018-03-07
single neuron layer after softmax (keras),2,569,2018-03-07
Keras - method on_batch_end is slow but only callback I have is checkpoint,4,"2,314",2018-03-07
cannot modify keras layer dropout parameter prior to backend function evaluation,1,305,2018-03-07
Test Accuracy Increases Whilst Loss Increases,2,376,2018-03-07
Spatial Pyramidal Pooling Layer,0,252,2018-03-07
Tensorflow and keras,0,549,2018-03-07
Text Classification using Keras,1,342,2018-03-07
Load and Check Total Loss / Validation accuracy of Keras Sequential Model,2,650,2018-03-07
How can I reshape a Theano tensor to one dimension by using the function flatten(),0,136,2018-03-07
Keras (2.0.8) with Tensorflow (1.3) backend takes all available RAM,3,"1,210",2018-03-07
Memory Error : Training large dataset,0,"2,368",2018-03-07
How do optimisers adapt to custom learning rates?,4,339,2018-03-07
Why does the Keras sequence-to-sequence tutorial not mention the TimeDistributed layer wrapper?,0,280,2018-03-07
Tensorflow: how to make sure all samples in each batch are with different labels?,1,113,2018-03-07
How Keras IMDB dataset data is preprocessed?,4,"1,536",2018-03-07
User Warning Form Keras 2,2,957,2018-03-07
Keras conv2d input shape error,0,922,2018-03-07
"Negative dimension size caused by subtracting 5 from 2 for 'conv2d_4/convolution' (op: 'Conv2D') with input shapes: [?,5,2,64], [5,5,64,64]",0,"1,925",2018-03-07
Shared layer visualization with TensorBoard,2,135,2018-03-06
5-layer DNN in Keras trains slower using GPU,2,677,2018-03-06
Recurrent Autoencoder in Keras,2,741,2018-03-06
Converting between Keras and Lasagne,0,264,2018-03-06
Ensemble resnet50 and densenet121 in keras,1,751,2018-03-06
Keras Binary Classification - Sigmoid activation function,12,"8,185",2018-03-06
Convert Tesnor to TensorType,0,129,2018-03-06
Elephas not loaded in PySpark: No module named elephas.spark_model,0,"1,593",2018-03-06
Tensorflow image classification - Probability prediction for input images,0,708,2018-03-06
How to extract weights of hidden layers with Keras API,1,"1,170",2018-03-06
Keras: how to output learning rate onto tensorboard,16,"5,293",2018-03-06
Extract sub-arrays from numpy-array and get desired 3D-shape,0,45,2018-03-06
Object center detection using Convnet is always returning center of image rather than center of object,2,198,2018-03-06
Generate “batch_size” many random variables in Keras Lambda layer,0,293,2018-03-06
keras RNN w/ local support and shared weights,8,370,2018-03-06
Very low validation accuracy while doing multi-class classification using word2vec and cnn,1,244,2018-03-06
What are the uses of tf.space_to_depth?,4,563,2018-03-06
Precision of a Vision/CoreML Object Recognizer in Swift,0,69,2018-03-06
Keras reset layer numbers,5,"2,271",2018-03-06
What is the return_state output using Keras' RNN Layer,7,"1,997",2018-03-06
Error importing keras backend - cannot import name has_arg,1,960,2018-03-06
How do I set the keras backend in python dynamically when loaded using supervisor,1,134,2018-03-05
Keras - Difference between output_shape and actual shape,0,"1,248",2018-03-05
Keras : TypeError: 'AddNL' object has no attribute '__getitem__',1,218,2018-03-05
Keras ImageDataGenerator.flow filenames,1,874,2018-03-05
Keras 2 adding layer input_shape error,0,351,2018-03-05
automatically determine best filter size to use in keras CNN Conv2D layers,1,"1,042",2018-03-05
Keras validation loss is calculating incorrectly,4,"1,117",2018-03-05
How to write a conditional custom loss function for a Keras model,0,"1,241",2018-03-05
Strange jumps in val_loss for Keras mobile_net based model,1,527,2018-03-05
Why use keras as backend instead of using tensorflow?,-4,335,2018-03-05
ImportError: cannot import name '_obtain_input_shape' from keras,26,"20,416",2018-03-05
Keras - Freezing A Model And Then Adding Trainable Layers,4,"5,369",2018-03-05
AttributeError when using theano backend with CPU,0,"1,093",2018-03-05
keras activation function layer: model.add Activation('relu') gives invalid syntax,0,"2,646",2018-03-05
Error when Importing keras in embedded python in C,0,275,2018-03-05
Error while doing text-classification in Keras,1,90,2018-03-05
Popping upper layers in keras,2,553,2018-03-05
Keras LSTM on sequence of vectors,1,623,2018-03-05
Keras Embedding Layer,2,103,2018-03-05
Keras as theano as backend can use the code of Keras as tensorflow backend?,1,68,2018-03-05
Python error: I install it correctly but still doesn't work,1,333,2018-03-05
Tensorflow: Combining Loss Functions in LSTM Model for Domain Adaptation,0,250,2018-03-05
Keras not working with python3,0,213,2018-03-05
When trying to run ANY keras code R session aborts,2,388,2018-03-05
Running Neural Networks Takes Longer Time,0,720,2018-03-04
"Shape must be rank 2 but is rank 3 for 'MatMul_46' (op: 'MatMul') with input shapes: [100,100], [?,15,100]",0,"2,073",2018-03-04
What is the use of train_on_batch() in keras?,28,"29,851",2018-03-04
"Transfer Learning, adding Keras LSTM layer, (hot dog, not hot dog using binary cross-entropy)",0,356,2018-03-04
Keras run predict_generator on multiple GPUs,1,402,2018-03-04
How to train LSTM model using data of variable timestep in Keras?,2,729,2018-03-04
What is the right way to embed categorical data for binary classification task,2,249,2018-03-04
How can I install keras using anaconda with mxnet backend,0,450,2018-03-04
KerasClassifier issue when using custom scoring with GridSearchCV for NN with multiclass output,4,822,2018-03-04
Keras callbacks with CV grid search,1,"1,208",2018-03-04
Optimizer hyper-parameter assignment in Keras,0,460,2018-03-04
"Tensor shapes (None,) & (?,) mean?",1,81,2018-03-04
UserWarning: Discrepancy between trainable weights and collected trainable weights error,8,"5,958",2018-03-04
Keras InvalidArgumentError unknown input node,1,"1,390",2018-03-03
Keras mnist dataset import,2,"2,520",2018-03-03
Add a folder with ~20K of images into Google Colaboratory,4,"2,337",2018-03-03
TensorFlow equivalent of this code written in Keras,0,78,2018-03-03
Not understanding normalization when using ImageDataGenerator,2,536,2018-03-03
RNN: predictions with different input and output,0,168,2018-03-03
Keras CNN predicts only a single class,2,"1,263",2018-03-03
"Keras multi_gpu_model error: “swig/python detected a memory leak of type 'int64_t *', no destructor found”",2,"2,226",2018-03-03
Global Average Pooling from Array,1,"1,883",2018-03-03
"ValueError: Negative dimension size caused by subtracting 2 from 1 for 'max_pooling2d_6/MaxPool' (op: 'MaxPool') with input shapes: [?,1,1,64]",6,"9,951",2018-03-02
keras model.predict accuracy is lower than both the training and validation accuracy when trained and tested on same data,0,677,2018-03-02
How can a LSTM have an output_dim different than the input_dim of the next layer?,1,541,2018-03-02
LSTM with 2D grid timeseries input,0,68,2018-03-02
How can I find out what class each of the columns in the probabilities output correspond to using Keras for multi-class classification?,0,52,2018-03-02
Getting access to the output of intermediate layers in keras based on the input tensor being fed,1,314,2018-03-02
Keras does not work when using 10 epochs,2,82,2018-03-02
Keras / Tensorflow not utilising all CPU cores,0,"1,149",2018-03-02
Include punctuation in keras tokenizer,2,"2,525",2018-03-02
Model Suggestion for Keras Regression,1,308,2018-03-02
Convolutional Neural Networks - reasons for changing image data range,-1,197,2018-03-02
How does Keras update weights in multilabel learning (implementation-wise),2,674,2018-03-02
What input does neural network need for making predictions?,1,60,2018-03-02
Loss in Keras is stable,0,160,2018-03-02
Keras: inconsistent results when fitting ConvNets in two different ways,1,94,2018-03-02
How to measure execution time for prediction per image (keras),2,"1,947",2018-03-02
How to iterate through images for extracting features with VGG16?,0,219,2018-03-02
AttributeError: 'Conv2D' object has no attribute 'subsample',1,"1,301",2018-03-02
model.predict in keras giving same output,0,175,2018-03-02
automatically compare results of two cnn models in keras,1,211,2018-03-02
keras: concatenate two images as input (DeepVO),2,"1,958",2018-03-02
Keras model to Coreml and using OpenCV,1,675,2018-03-02
Trying to build an ensemble in Keras. Getting a graph disconnected error,1,"1,858",2018-03-02
Keras LSTM Error: ValueError: setting an array element with a sequence,1,211,2018-03-01
How to compare two one hot encoded lists?,1,536,2018-03-01
Implementing Hierarchical Attention for Classification,1,277,2018-03-01
"expected conv2d_1_input to have shape (28, 28, 1) but got array with shape (1, 28, 28)",3,"7,406",2018-03-01
How to use densenet in Keras,2,"2,097",2018-03-01
How do I change the default download directory for pre-trained model in Keras?,9,"5,409",2018-03-01
keras lstm nmt model compiles but does not run — dimension size?,1,82,2018-03-01
Keras shape error - im inputting the shape its asking for,0,44,2018-03-01
Word2vec with Conv1D for text classification confusion,1,666,2018-03-01
"Keras input shape error “expected input to have shape (1014,) but got array with shape (1,)”",1,611,2018-03-01
A huge time to download the weights of deep networks,0,173,2018-03-01
Keras Image Augmentation - Specifying multiple values for image width / height shift range,0,"1,652",2018-03-01
Keras Conv1D to CoreML not behaving as expected,1,138,2018-03-01
Set the number of CPU cores,1,"1,368",2018-03-01
cifar10.load_data() takes long time to download data,2,"1,386",2018-03-01
Is there any difference between cross entropy loss and logistic loss?,2,848,2018-03-01
"Shape of input to “Flatten” is not fully defined (got (None, None, 64)",1,"1,639",2018-03-01
How to Build a 2D Weights Matrix in Keras?,1,52,2018-02-28
Install keras and tensorflow using Rstudio,9,"2,766",2018-02-28
"Keras early stopping callback error, val_loss metric not available",14,"14,198",2018-02-28
Does Keras flow_from_directory iterate through every sample in a directory?,0,"1,941",2018-02-28
Understanding Keras prediction output of a rnn model in R,10,"1,249",2018-02-28
How to get the output of intermediate layers which are not connected via Sequential() function?,0,206,2018-02-28
"ValueError: `class_weight` must contain all classes in the data. The classes {1, 2, 3} exist in the data but not in `class_weight`",1,"1,685",2018-02-28
Keras Data Generators using Sequence,4,"1,867",2018-02-28
Get Weights from Keras Layer,0,"4,239",2018-02-28
What does “shuffle” do in fit_generator in keras?,9,"7,501",2018-02-28
"Error when checking target: expected softmax to have shape (1100,)",0,176,2018-02-28
Keras model.evaluate returns different MAE than sklearn's function,1,345,2018-02-28
Syntax of Keras Functional API,2,340,2018-02-28
How to set arbitrary padding value to Keras conv2d filter?,1,457,2018-02-28
CNN architecture - how to interpret kernel size notation,0,373,2018-02-28
Keras ImageDataGenerator Preprocessing,2,"1,781",2018-02-28
Keras - Precision and Recall is greater than 1 (Multi classification),0,858,2018-02-27
"TensorFlow, Keras, Flask - Unable to run my keras model as web app via flask",1,"1,374",2018-02-27
Keras - .flow_from_directory(directory),6,"11,130",2018-02-27
Adding function parameters to Keras backend function for Grad-CAM to work with dropout,0,257,2018-02-27
Lower accuracy of VGG16 using data augmentation in Keras,0,409,2018-02-27
ConvNet validation accuracy relation with each epoch,0,118,2018-02-27
Generalized dice loss for multi-class segmentation: keras implementation,6,"3,842",2018-02-27
Developing Deep Learning image recognition system using Pre-trained models,0,140,2018-02-27
Train only some word embeddings (Keras),10,"1,951",2018-02-27
Keras training with batches: Is the training loss computed before or after each optimization step?,2,"1,037",2018-02-27
How to create a neural network for regression?,6,"9,689",2018-02-27
How do I get the true negatives from y_true and y_pred?,4,"1,474",2018-02-27
Different model performance in MLP and CNN,0,145,2018-02-27
keras is not working on docker container but not throwing errors though,1,347,2018-02-27
"Keras ValueError: Input 0 is incompatible with layer conv2d_2: expected ndim=4, found ndim=2",1,178,2018-02-27
Keras: Confusion matrix at every epoch,5,"1,504",2018-02-27
First training epoch is very slow,3,875,2018-02-27
keras variable-length input for LSTM (merge two Embedding),2,367,2018-02-27
Slice a tensor in Caffe2,2,123,2018-02-27
Custom loss function Keras backend,1,473,2018-02-27
I have been running a Keras program for 1 month but now get the error: AttributeError: module 'tensorflow' has no attribute 'placeholder',0,158,2018-02-27
Keras model.fit_generator and model.fit provided a different result,0,433,2018-02-27
Running tf.where and getting TypeError: Using a `tf.Tensor` as a Python `bool` is not allowed,0,419,2018-02-27
Export gensim doc2vec embeddings into separate file to use with keras Embedding layer later,2,796,2018-02-27
How to deal with Censored instances?,0,271,2018-02-26
What is the most efficient way to get the upper triangle of a symmetric matrix in Tensorflow/Keras?,4,622,2018-02-26
Different loss values for test_on_batch and train_on_batch,1,542,2018-02-26
Strange result using image augmentation + freezing on keras models,1,54,2018-02-26
"in method 'input_variable', argument 3 of type '::CNTK::DataType'",1,68,2018-02-26
Keras fit_generator using input and output image generators 'ndim' error,0,"1,945",2018-02-26
"Keras Regression Model, Suggestions for Accuracy",-2,450,2018-02-26
Normalize time variable for recurrent LSTM Neural Network using Keras,0,218,2018-02-26
Error in Keras while doing Multi-class classification,0,279,2018-02-26
classification metrics can't handle a mix of continuous-multioutput and multi-label-indicator targets,5,"21,224",2018-02-26
Keras VGG16 - model.save and load giving different result,2,"1,375",2018-02-26
ImportError: No module named yaml in Keras (neural network),0,"1,077",2018-02-26
Error when running the resnet50.py for my own dataset,2,273,2018-02-26
Keras Model Accuracy differs after loading the same saved model,5,"3,059",2018-02-25
"ValueError: Error when checking input: expected lstm_1_input to have 3 dimensions, but got array with shape (10, 1)",2,"4,112",2018-02-25
Can the sigmoid activation function be used to solve regression problems in Keras?,4,"2,846",2018-02-25
Unable to resume training from checkpoint model in keras,1,351,2018-02-25
How to interpret MSE in Keras Regressor,2,"2,142",2018-02-25
How to load faster images for Machine learning,0,40,2018-02-25
Keras ModelCheckpoint monitor multiple values,1,"3,862",2018-02-25
get intermediate output from Keras/Tensorflow during prediction,2,"1,769",2018-02-24
How to convert keras float predictions to int?,0,"4,075",2018-02-24
Multi-class multi-label classification in Keras,2,"2,000",2018-02-24
Keras-based CNN acc stays at around 1/n% while training,2,95,2018-02-24
Train multiple neural nets in parallel on CPU in keras,5,"3,784",2018-02-24
Regression result in keras using python,-3,155,2018-02-24
Keras callbacks with train_on_batch?,0,"1,028",2018-02-24
Writing a custom dropout layer in Keras,3,576,2018-02-23
How to use weights of a keras layer in calculating loss function?,0,"1,099",2018-02-23
TensorFlow to Keras Tensor,3,"4,358",2018-02-23
Neural network output exactly correlated with output layer bias weights (Keras),1,117,2018-02-23
Keras - visualize classes on a CNN network,6,284,2018-02-23
what should be the dimension of image in Convolutional neural network,1,"1,857",2018-02-23
How to interpret the loss returned by model.evaluate()?,3,"1,619",2018-02-23
Keras get_weights takes longer to compute each time when looping,0,280,2018-02-23
Tensorflow-gpu with Keras Error,0,"1,049",2018-02-23
Saving the weights of VGG-16 model trained in keras,-1,679,2018-02-23
"ValueError: Error when checking input: expected lstm_1_input to have 3 dimensions, but got array with shape (393613, 50)",1,"1,262",2018-02-23
Plot multiple graphs in one plot using Tensorboard,14,"14,212",2018-02-23
Keras Custom Binary Cross Entropy Loss Function. Get NaN as output for loss,2,"3,669",2018-02-23
How can you force weights of different layers to be equal in Keras?,1,906,2018-02-23
New Noise For Each Epoch,0,57,2018-02-23
Autoencoder: accuracy & number of images,1,716,2018-02-23
The best way to load Keras model?,1,169,2018-02-23
Very Low Accuracy upon Retraining VGG16 in Keras,0,875,2018-02-23
How to multiply Keras tensor by scalar?,4,"8,458",2018-02-22
Keras predict_generator output differs every time,1,509,2018-02-22
"CuDNNLSTM and LSTM model weights loading, model.evaluate() issue",2,809,2018-02-22
Non linear Regression: Why isn't the model learning?,4,"2,340",2018-02-22
Keras - tensorboard callback hangs when monitoring embedding layers,2,942,2018-02-22
Convert Estimator to TPUEstimator,3,"1,511",2018-02-22
Module object has no attribute leaky_relu,3,"2,101",2018-02-22
Reducing false positive in CNN (Conv1D) text classification model,1,976,2018-02-22
Keras ImageDataGenerator() expect 3D data and 4-rank tensor at once?,0,"1,672",2018-02-22
How to save Keras model with best parameters using GridSearch,0,814,2018-02-22
How can i create a model in Keras and train it using Tensorflow?,1,"1,113",2018-02-22
How to train in Keras when I don't have enough memory for loading all training data,0,789,2018-02-22
Prediction Failed on keras model in Google ML-Engine,1,381,2018-02-22
Keras inserting middle layer in complex models,1,239,2018-02-22
Keras custom layer/constraint to implement equal weights,2,688,2018-02-21
Keras: Save the hidden states for each timestep into file while training an LSTM,0,67,2018-02-21
Keras - how to set weights to a single layer,2,"4,704",2018-02-21
IoU keras (backend tenserflow) feed dict for placeholder error (tensor.eval(),2,379,2018-02-21
Neural Network optimization,4,152,2018-02-21
Why does memory usage increase as a Keras neural network is being trained with fit_generator and validation_data?,0,693,2018-02-21
Optimising LSTM using Keras,0,52,2018-02-21
Role of 'axes' in keras.backend.batch_dot,2,"1,055",2018-02-21
How to get a single value from softmax instead of probability & get confusion matrix,0,"3,021",2018-02-21
Extracting Activation maps from trained neural network,2,331,2018-02-21
IOPub Error on Google Colaboratory in Jupyter Notebook,3,"2,213",2018-02-21
"Keras fit_generator only useful for data augmentation, or also for reading from disk(/network)",1,274,2018-02-21
Keras switch function error,2,"1,855",2018-02-21
Predict with categorical features,0,381,2018-02-21
Input dimension error when fitting a SimpleSeq2Seq model,0,308,2018-02-21
cannot fine-tune a Keras model with 4 VGG16,1,156,2018-02-21
Q-values exploding when training DQN,3,"1,701",2018-02-21
keras vs. tensorflow.python.keras - which one to use?,29,"4,709",2018-02-20
Is squeezing images before training good for CNN?,0,226,2018-02-20
Pre-training Keras Xception and InceptionV3 models,2,"3,027",2018-02-20
"Error in py_get_attr_impl(x, name, silent) : AttributeError: 'Sequential' object has no attribute 'metrics'",1,"2,851",2018-02-20
Can data augmentation cause slower learning for CNN? [closed],-1,995,2018-02-20
Use autoencoders on unlabeled data and reuse the weights for training labeled data [closed],2,305,2018-02-20
Confusion Matrix gives different results from Keras predict,0,929,2018-02-20
"ResourceExhaustedError: Keras with Tensorflow while training CNN on EyePACS dataset for batch size of just 8 on (768, 768) sized images",0,101,2018-02-20
Resizing a convolution layer before concatenating in Keras,0,659,2018-02-20
Classification: skewed data within a class,8,695,2018-02-20
Layer Normalization with Python Keras,2,"3,603",2018-02-20
Using the K.function() within a custom Keras layer,1,339,2018-02-20
Uploading a lambda code along with keras libraries on AWS,0,82,2018-02-20
CNN giving incorrect predictions using predict_classes,0,313,2018-02-20
How to search Word2Vec or GloVe Embedding to find words by semantic relationship,1,368,2018-02-20
"keras embedding options, batch_size and num of units — value error about target shape",1,149,2018-02-19
GAN Generator output layer is [way] out of target range - potentially due to loss func,0,407,2018-02-19
Keras trained mode always predicts 0,0,60,2018-02-19
How do I use a previous version of Keras (0.3.1) on Colaboratory?,0,"1,327",2018-02-19
LSTM prediction output for multiple values given a certain time step,0,468,2018-02-19
Keras (Tensorflow) - name array_ops not defined,1,"1,595",2018-02-19
indexing list by tuples,0,40,2018-02-19
Keras GridSearch scikit learn freezes,1,556,2018-02-19
Use temporal class weights in many-to-one RNNs in Keras,0,406,2018-02-19
How can I bind parameters in a scikit-learn pipeline?,2,732,2018-02-19
Keras - Custom Metric producing different values in console vs. model.evaluate(),1,695,2018-02-19
Keras get_weights() doesn't show full output,0,145,2018-02-19
IndexError: tuple index out of range by max pooling,1,550,2018-02-19
How to import Python Keras Library on AWS Lambda,1,627,2018-02-19
"keras: ValueError: Error when checking model target: expected activation_1 to have shape (None, 60) but got array with shape (10, 100)",2,850,2018-02-19
How to give the 1D input to Convolutional Neural Network(CNN) using Keras?,1,"2,217",2018-02-19
kera cross validation strategy?,0,75,2018-02-18
Deep-Dream - load Re-trained Inception model obtained with transfer learning,0,332,2018-02-18
Keras Neural Net returning only 0.00e+00 for accuracy when training,0,62,2018-02-18
what does flatten do in sequential model in keras,0,"2,135",2018-02-18
LSTM Keras target size error,1,449,2018-02-18
"Plotted Confusion Matrix values overlapping each other, total classes 90",1,736,2018-02-18
Supervised learning with random-ish game data,1,79,2018-02-18
