Question,Votes,Views,Date
OpenAI gym keyboard_agent.py: How to restart?,0,454,2017-06-15
How to implement custom environment in keras-rl / OpenAI GYM?,9,"6,772",2017-06-10
Tensorflow: tf.gradients between different paths of the graph,0,260,2017-06-08
Reinforcement learning wity incomplete information,1,69,2017-06-07
OpenAI Gym: Understanding `action_space` notation (spaces.Box),20,"8,891",2017-06-07
OpenAI gym: How to get complete list of ATARI environments,2,"1,319",2017-06-06
Trading algorithm - actions in Q-learning/DQN,3,"2,577",2017-06-06
Eligibility traces in TensorFlow,4,438,2017-06-06
Microsoft CNTK reinforced learning C++ examples,3,"1,502",2017-06-05
Openai gym environment for multi-agent games,16,"4,726",2017-06-05
kuka_grasp_block_playback.py from bulletphysics/bullet3 (pybullet library) not running on my system.,1,705,2017-06-05
Direct/indirect and supervised/unsupervised/reinforcement learning,0,533,2017-06-01
"Inferring depth from a front facing camera using Deep Reinforcement Learning, ConvNets and RNN's",1,32,2017-05-25
Understanding policy and value functions reinforcement learning,1,"1,108",2017-05-24
Choosing a random state weighted by probability,1,70,2017-05-22
"ValueError: Variable A3C_net/basic_lstm_cell/weights does not exist, or was not created with tf.get_variable()",0,604,2017-05-18
Is it possible to edit the OpenAI Universe starter-agent on different (custom) OpenAI gym environments?,1,253,2017-05-10
Reinforcement learning Total number of policies given finite states and actions,3,71,2017-05-10
What is the policy gradient when multiple actions are possible?,3,"1,661",2017-05-10
OpenAI gym: when is reset required?,1,"1,191",2017-05-08
Reinforcement Learning - Learning from raw pixels,0,544,2017-05-08
Reinforcement Learning in Dynamic Environment with large state -action space,0,591,2017-05-08
How can I train a DDPG with Keras to echo points back based on its observations?,5,635,2017-05-05
Reward function for learning to play Curve Fever game with DQN,1,410,2017-05-05
DDPG policy gradient using DeepLearning4J,1,475,2017-05-04
How does it work Q-learning+NN,0,121,2017-05-04
Policy Iteration vs Value Iteration,6,"2,595",2017-05-02
OpenAI gym and Python threading,1,"1,065",2017-05-01
"Ubuntu on Windows running openAI gym, env.render() give out nothing",0,586,2017-05-01
Continuous reinforcement learning optimization explodes,2,175,2017-04-29
DQN(Reinforcement learning) : should state be standardized?,0,110,2017-04-28
Reinforce Learning: Do I have to ignore hyper parameter(?) after training done in Q-learning?,0,75,2017-04-25
How can I use other environments,0,104,2017-04-22
Can not understand this line of a popular deep Q learning program,0,45,2017-04-21
OpenAI gym: How to get pixels in CartPole-v0,4,"3,757",2017-04-21
Example code on how to use tf.contrib.rnn.NASCell in Tensoflow,2,700,2017-04-19
Different rewards for same state in reinforcement learning,1,466,2017-04-15
Choose closest point to origin with reinforcement learning,2,58,2017-04-13
Q-Values in DQN are getting too big,0,"1,362",2017-04-12
Experience replay in Q-learning explodes,0,458,2017-04-11
How do you update Q values for a two player game,3,363,2017-04-07
Gym Environment Creation,1,"1,483",2017-04-07
Why do we need MDP setting in reinforcement learning,0,178,2017-04-03
Running Keras model for prediction in multiple threads,12,"4,762",2017-03-31
OpenAI Gym and Gazebo to test RL algorithm for robotics?,3,"1,069",2017-03-27
Is it feasibly to train an A3C algorithm in an episodic context?,1,404,2017-03-18
Best way to store state space in python,-1,177,2017-03-16
Deep Q_learning - Tensorflow - Weights won't change,0,670,2017-03-16
Monte Carlo policy evaluation confusion,0,189,2017-03-16
Tensorflow / Deepmind: how do I take actions from observations for math algorithms related to proofs?,1,255,2017-03-15
How to handle uncertainty in position?,0,129,2017-03-14
What is the advantage of Deterministic Policy Gradient over Stochastic Policy Gradient?,12,"2,096",2017-03-13
Is Deep Q Learning appropriate for solving the Cartpole task?,2,636,2017-03-13
How should I choose Keras parameters for grid exploration?,1,349,2017-03-12
"In reinforcement learning, what is the difference between optimal policy and piece-wise optimal policy?",1,32,2017-03-09
Explanation behind actor-critic algorithm in pytorch example?,0,"1,217",2017-03-06
DQN cannot converge while the example with the same graph works,2,198,2017-03-06
Are off-policy learning methods better than on-policy methods?,5,"2,616",2017-03-05
Q-table representation,0,451,2017-03-02
Construction of infinite state space model in reinforcement learning,0,343,2017-02-26
Efficient feeding of data for reinforcement learning algorithms,8,290,2017-02-24
How to make softmax work with policy gradient?,10,980,2017-02-21
Neural Networks: Calculating error with unknown correct answer,1,80,2017-02-21
ϵ-greedy policy with decreasing rate of exploration,1,408,2017-02-20
What is the relation between NEAT and reinforcement learning?,5,"2,791",2017-02-18
"Reinforcement learning, pendulum python",0,350,2017-02-14
Does dropout improve models even with access to infinite data?,1,118,2017-02-04
Parallel processes in distributed tensorflow,4,"1,495",2017-02-04
Debugging Deep Q-Learning CNN,2,251,2017-02-01
How could you create the initial state node of a graph domain in Burlap?,0,315,2017-01-24
Neural network for tic-tac-toe,2,700,2017-01-23
Communications between Blender and Tensorflow,1,"1,944",2017-01-23
Reinforced Learning for Tetris,-2,127,2017-01-22
Sequence with the max score?,1,130,2017-01-19
Speedy Q-Learning,0,557,2017-01-16
What's the best objective function for the CartPole task?,0,296,2017-01-16
Deep neural network diverges after convergence,2,594,2017-01-06
Counterintuitive results on multi-armed bandit exercise,1,664,2017-01-06
exploration and exploitation in Q-learning,0,594,2017-01-04
How to generate all legal state-action pairs of connect four?,-2,228,2016-12-31
Connecting Python + Tensorflow to an Emulator in C++,2,280,2016-12-28
Minibatching in Stochastic Gradient Descent and in Q-Learning,2,404,2016-12-24
Incorporating Transition Probabilities in SARSA,1,148,2016-12-20
how can get SARSA code for gridworld model in R program?,1,365,2016-12-14
Q deep learning algorithm not working,2,344,2016-12-09
Q-learning algorithm,0,365,2016-12-08
"In Q Learning, how can you ever actually get a Q value? Wouldn't Q(s,a) just go on forever?",0,181,2016-12-03
iterations and reward in q-learning,0,944,2016-12-01
Why doesn't my neural network Q-learner doesn't learn tic-tac-toe,1,609,2016-11-30
How to understand Watkins's Q(λ) learning algorithm in Sutton&Barto's RL book?,5,"3,114",2016-11-29
How can I access the weights of a recurrent cell in Tensorflow?,3,"1,465",2016-11-27
How does one implement action masking?,1,490,2016-11-27
Pybrain reinforcement learning; dimension of state,1,197,2016-11-23
"Understanding linear, gradient-descent Sarsa (based on Sutton & Barto)",4,456,2016-11-21
Reinforcement Learning training,1,203,2016-11-20
Simple interface for reinforcement learning,0,90,2016-11-16
ArrayIndexOutOfBoundsException:-1,1,157,2016-11-08
Training only one output of a network in Keras,6,"2,244",2016-11-06
How do I describe optimal policy (pi*) of bellman's equation?,0,67,2016-11-03
Why does Q-learning work in an unknown environment?,1,813,2016-10-31
Good ways to log/store results/metrics of reinforcement learning experiments in python?,2,519,2016-10-29
How to understand the RLstep in Keepaway (Compare with Sarsa),1,48,2016-10-21
Updating an old system to Q-learning with Neural Networks,7,228,2016-10-20
Is this an error in SARSA λ topic of Sutton&Barto's RL book?,2,147,2016-10-19
Reward function with a neural network approximated Q-function,0,563,2016-10-19
Training of chess evaluation function,2,631,2016-10-19
Q-learning in neural network not 'learning',2,467,2016-10-19
Why are Q-Values of actions so close to each other in Deep Q-learning?,2,456,2016-10-19
Q-learning Updating Frequency,0,560,2016-10-19
Q-learning with 2D actions and 2D states,0,407,2016-10-18
"Sarsa algorithm, why Q-values tend to zero?",3,870,2016-10-12
How to update weights in keras for reinforcement learning?,8,"1,516",2016-10-10
How to compute blot exposure in backgammon efficiently,0,160,2016-10-08
learning the order of elements,2,49,2016-10-08
"Programmaticaly find next state for max(Q(s',a')) in q-learning using R",1,365,2016-10-07
Cannot build wheel error when trying to install openAI gym,0,854,2016-10-07
Has anyone managed to make Asynchronous advantage actor critic work with Mujoco experiments?,0,"1,690",2016-09-28
TensorFlow: LSTM State Saving/Updating within Graph,0,328,2016-09-06
Observations meaning - OpenAI Gym,6,"4,372",2016-09-06
Using Reinforced Learning to create Artificial Neural Networks,1,85,2016-09-06
Can Q-Learning algorithm become overtrained?,1,215,2016-09-04
Stochastic state transitions in MDP: How does Q-learning estimate that?,4,828,2016-08-31
How to undo action in OpenAI Gym?,1,276,2016-08-25
Q-learning with function approximation where each state doesn't have same set of actions,1,39,2016-08-24
Q-learning vs dynamic programming,9,"9,463",2016-08-17
TensorFlow: Graph Optimization (GPU vs CPU Performance),8,"3,121",2016-07-31
How can I choose the features my q-learning with linear function approximation,1,108,2016-07-25
How to choose a reward function for an optimization in Reinforcement Learning?,1,524,2016-07-18
Does Preprocessing In Deep Q/Reinforcement Learning Lessen Accuracy?,0,193,2016-07-11
Is there an easy way to implement a Optimizer.Maximize() function in TensorFlow,6,"6,187",2016-07-06
can reinforcement learning agent learn a discrete distribution,0,76,2016-07-06
Reinforcement learning : Neural Net,0,73,2016-07-01
sknn - input dimension mismatch on second fit,6,396,2016-06-24
What is the difference between reinforcement learning and deep RL?,24,"9,926",2016-06-22
What do model.predict() and model.fit() do?,5,"32,891",2016-06-22
How can I improve the performance of a feedforward network as a q-value function approximator?,0,426,2016-06-20
"Problems in reinforcement learning: bug, parameters tuning, and training period",0,108,2016-06-19
How to implement the state value function?,1,509,2016-06-14
Q value for the absorbing state,0,103,2016-06-13
How to accumulate and appy gradients for Async n-step DQNetwork update in Tensorflow?,8,"1,598",2016-06-08
Double counting in temporal difference learning,2,107,2016-06-05
Q-Learning values get too high,4,"1,752",2016-05-30
DeepMind-Atari-Deep-Q-Learner (DQN) can not run game roms other than breakout,1,756,2016-05-27
Why is the environment state markov?,0,172,2016-05-26
AI Player is not performing well? why?,0,215,2016-05-24
Action selection with softmax?,2,"1,402",2016-05-23
What is the difference between value iteration and policy iteration?,84,"50,809",2016-05-22
What is action and reward in a neural network which learns weights by reinforcement learning,0,652,2016-05-21
Simulation and visualization libraries for reinforcement learning in python?,0,"1,249",2016-05-12
Why do we weight recent rewards higher in non-stationary reinforcement learning?,2,193,2016-05-08
Function Approximation: How is tile coding different from highly discretized state space?,5,"2,129",2016-05-04
Continuous-time finite-horizon MDP,0,201,2016-05-03
Gradient Temporal Difference Lambda without Function Approximation,2,151,2016-04-30
Grid World representation for a neural network,3,661,2016-04-25
Is this a correct implementation of Q-Learning for Checkers?,2,757,2016-04-24
Reinforcement Learning - How does an Agent know which action to pick?,1,165,2016-04-23
Adding constraints in Q-learning and assigning rewards if constraints are violated,2,758,2016-04-15
Tensorflow and Multiprocessing: Passing Sessions,15,"18,341",2016-04-13
Reinforcement Learning: The dilemma of choosing discretization steps and performance metrics for continuous action and continuous state space,1,579,2016-04-07
How to calculate gradients for a neural network with theano when using Q-Learning,0,122,2016-04-01
Q Learning coefficients overflow,0,455,2016-03-28
Q-learning with linear function approximation,0,556,2016-03-22
How do I apply Q-learning to a physical system?,0,280,2016-03-16
Getting an ANN to learn to recognise an advantageous state in a game of draughts?,3,130,2016-02-29
TD learning vs Q learning,4,"1,958",2016-02-26
How to find the optimal linear basis functions of an MDP?,1,48,2016-02-23
"Normalizing samples to 0 mean and 1 variance , in online machine learning algorithms",1,97,2016-02-18
Temporal Difference Learning and Back-propagation,2,512,2016-02-14
Reinforcement learning in Netlogo: Error: No urn specified,0,60,2016-02-01
Tensorflow implementation of loss of Q-network with slicing,3,538,2016-01-21
How can one use neural networks for vehicle seeking targets? [closed],-1,93,2016-01-05
How to teach neural network a policy for a board game using reinforcement learning?,2,710,2016-01-05
How do neural networks use genetic algorithms and backpropagation to play games?,8,"2,609",2016-01-01
How to use Tensorflow Optimizer without recomputing activations in reinforcement learning program that returns control after each iteration?,13,"2,865",2015-12-30
Python Neural Network Reinforcement Learning [closed],7,"5,222",2015-12-24
Markov Model descision process in Java,6,539,2015-12-18
Deep Neural Network combined with qlearning,3,775,2015-12-12
Utilities of states in Reinforcement Learning,1,96,2015-12-10
Q-learning vs temporal-difference vs model-based reinforcement learning,22,"13,703",2015-12-09
PyBrains Q-Learning maze example. State values and the global policy,2,840,2015-11-28
confusion about apprenticeship learning algorithm step,0,28,2015-11-15
Q Learning Techniuqe for not falling in fires,-1,79,2015-11-09
Using a neural network with genetic algorithm for pong or supermario,0,379,2015-11-06
Choosing the active features for function approx with radial basis functions in reinforcement learning?,1,63,2015-10-14
Learning rate of a Q learning agent,5,"5,754",2015-10-08
Are Q-learning and SARSA with greedy selection equivalent?,7,"8,084",2015-09-29
Difference between batch q learning and growing batch q learning,3,698,2015-09-28
Board encoding in Tesauro's TD-Gammon,2,574,2015-09-06
Qlearning and indexing of reward,0,58,2015-08-26
Generalizing the Policy for Model-based reinforcement learning algorithm with large state and action spaces,4,92,2015-08-25
Neural network weights update without target,1,176,2015-08-25
Neural Network Reinforcement Learning Requiring Next-State Propagation For Backpropagation,5,332,2015-08-18
Solving GridWorld using Q-Learning and function approximation,2,944,2015-07-18
Reinforcement Learning-TD learning from afterstates,1,466,2015-07-05
Whats the difference between Cross-Entropy and Genetic Algorithms?,5,543,2015-07-03
Named entity recognition with a small data set (corpus),1,726,2015-06-14
How can I deal with a randomization issue in Echo State Networks?,2,438,2015-05-13
Implementing Eligibility Traces in SARSA,3,670,2015-05-02
Implementing SARSA using Gradient Discent,1,965,2015-04-30
Eligibility trace reinitialization between episodes in SARSA-Lambda implementation,16,"2,782",2015-04-27
Q Learning Grid World Scenario,2,516,2015-04-11
Q-learning implementation,2,"1,325",2015-04-09
Clustering on this reinforcement learning approach?,2,145,2015-03-31
Learning approach to deciding which UI to present,2,59,2015-03-31
Best way to assign penalty in neural networks?,0,202,2015-03-24
What is the difference between Q-learning and Value Iteration?,25,"13,112",2015-03-09
QLearning usage on a repetitive simulation,1,84,2015-03-05
Any example code of REINFORCE algorithm proposed by Williams?,12,"3,709",2015-02-11
How do I combine stochastic policy with Q-value Iteration?,3,126,2015-02-09
How to avoid using max() in implementation of Value Iteration?,1,82,2015-02-09
Keyword association learning algorithm,0,256,2015-01-22
Q Learning Algorithm for Tic Tac Toe,9,"3,342",2015-01-19
Q learning: Relearning after changing the environment,3,958,2014-12-30
Questions about Q-Learning using Neural Networks,8,836,2014-12-07
Q learning computation: states unknown,0,358,2014-12-06
Is Q-Learning Algorithm's implementation recursive?,2,623,2014-12-04
Reinforcement learning in netlogo,1,217,2014-11-25
multiply numbers on all paths and get a number with minimum number of zeros,1,177,2014-11-21
"Reinforcement learning algorithms for continuous states, discrete actions",8,"4,765",2014-11-19
Implementations of Hierarchical Reinforcement Learning,1,334,2014-10-28
Partially Observable Markov Decision Process Optimal Value function,1,354,2014-10-25
matlab simulation for value functions,1,81,2014-10-22
Pybrain Reinforcement Learning dynamic output,1,232,2014-09-22
NLTK NER: Continuous Learning,0,311,2014-06-24
How do you update the weights in function approximation with reinforcement learning?,2,852,2014-05-21
How are eligibility traces with SARSA calculated?,1,786,2014-05-09
Best/Easiest module for AI Learning? [closed],-2,628,2014-05-08
Is there a better way than this to implement Softmax Action Selection for Reinforcement Learning?,2,"3,160",2014-05-07
PyBrain Reinforcement Learning Input Buffer Incorrect,2,391,2014-05-03
Reinforcement Learning for Continuous State Spaces with Discrete Actions (in NetLogo),2,379,2014-05-02
Neural Network and Temporal Difference Learning,5,"1,757",2014-04-23
is Q-learning without a final state even possible?,2,"1,924",2014-04-19
Q-Learning convergence to optimal policy,4,"2,847",2014-04-15
solving 4 puzzle with tree,1,97,2014-04-08
Optimal epsilon (ϵ-greedy) value,18,"17,894",2014-04-02
Q-learning: What is the correct state for reward calculation,2,441,2014-04-02
When to use a certain Reinforcement Learning algorithm?,23,"3,445",2014-03-28
AI for static environment,-1,151,2014-03-22
Q-Learning: Can you move backwards?,1,305,2014-03-22
Q Learning Algorithm Issue,1,"2,158",2014-03-20
What are the things that I should save to a file/db with Reinforcement Learning?,0,151,2014-02-16
Implementing reinforcement learning in NetLogo (Learning in multi-agent models),4,"1,245",2014-01-15
Parametrization of sparse sampling algorithms,2,74,2013-12-21
Reinforcement Learning,5,"2,154",2013-11-22
Encog : Reinforcement Learning / Actor-Critic Model,2,609,2013-11-19
Q-learning (multiple goals),1,"1,488",2013-11-14
How to apply reinforcement learning?,2,310,2013-11-12
How to calculate the value function in reinforcement learning,1,931,2013-10-19
Memory error after running pyBrain NFQ learner for a few minutes,1,321,2013-10-15
Reinforcement Learning without Successor State,1,232,2013-09-10
Setting gamma and lambda in Reinforcement Learning,4,"4,396",2013-06-27
Qlearning - Defining states and rewards,3,"1,013",2013-06-11
Learning of Outcome Space Given Noisy Actions and Non-Monotonic Reinforcment,7,163,2013-05-16
Berkeley Pac-Man Project: features divided through by 10,0,"1,041",2013-05-04
SARSA algorithm for average reward problems,3,872,2013-03-29
Training Neural Networks with big linear output,1,809,2013-03-28
Action constraints in actor-critic reinforcement learning,2,559,2013-01-31
Weight update - Reinforcement Learning + Neural Networks,1,"1,189",2012-12-20
How to implement Q-learning with a neural network?,2,894,2012-12-18
Q-Learning in combination with neural-networks (rewarding understanding),4,"3,556",2012-11-19
Multi-Criteria Optimization with Reinforcement Learning,3,338,2012-11-12
"Unbounded increase in Q-Value, consequence of recurrent reward after repeating the same action in Q-Learning",6,"1,460",2012-10-30
Intuition behind policy iteration on a grid world,3,"1,278",2012-10-29
Can evolutionary computation be a method of reinforcement learning?,12,"6,814",2012-09-13
a variation of Windy gridworld game problem in reinforcement learning with my matlab code,1,"1,824",2012-08-20
A policy iteration problem in reinforcement learning,1,"1,095",2012-08-19
PyBrain Reinforcement Learning - Maze and Graph,2,"1,024",2012-08-16
Q-learning value update,2,"2,172",2012-08-08
Boltzman exploration with more than two actions in Q-learning,1,182,2012-08-07
Reinforcement learning methodes that map continuous to continuous,3,"1,161",2012-07-27
Reinforcement Learning - How to get out of 'sticky' states?,4,755,2012-07-27
Dual optimization with reinforcement learning,1,185,2012-07-19
Use of classical back propagation neural network with TD-learning in board game,3,"1,294",2012-07-04
Reinforcement learning for power management,2,294,2012-06-17
Free Energy Reinforcement Learning Implementation,8,"1,301",2012-05-31
Discretization dilemma,2,819,2012-05-29
Training a Neural Network with Reinforcement learning,63,"28,074",2012-05-23
Updates in Temporal Difference Learning,4,"1,187",2012-05-22
Neural Network Learning Without Training Values,2,"2,225",2012-01-25
Reinforcement learning of a policy for multiple actors in large state spaces,3,336,2012-01-24
Reinforcement learning with neo4j: make 2 copies of the graph vs store 2 copies of all values on 1 graph,3,769,2012-01-12
How to use MinMax trees with Q-Learning?,3,"1,064",2012-01-10
Rewards in Q-Learning and in TD(lambda),1,"1,698",2012-01-10
Want to implement a reinforcement learning connect four agent,3,"1,472",2012-01-10
Best algorithm for reinforcement learning for a four in a row game,0,"1,063",2012-01-08
C++ Reinforcement Learning Library [closed],15,"7,399",2012-01-06
What is the preferred machine learning technique for building a real-time game player simulator? [closed],2,392,2011-11-11
What machine learning algorithm should I use for Connect 4?,3,"2,003",2011-09-21
XOR Hebbian test/example neural network,3,"1,490",2011-09-04
How can I apply reinforcement learning to continuous action spaces?,34,"18,552",2011-08-17
Are neural networks really abandonware?,6,957,2011-08-02
What is the difference between Q-learning and SARSA?,68,"29,788",2011-07-27
How to Learn the Reward Function in a Markov Decision Process,2,"1,725",2011-07-17
When should I use support vector machines as opposed to artificial neural networks?,33,"12,142",2011-07-14
C++ Reinforcement learning and smart pointers,6,676,2011-07-06
How to train an artificial neural network to play Diablo 2 using visual input?,137,"35,863",2011-06-30
SARSA algorithm,5,"2,910",2011-05-22
Reinforcement Learning - Optimizing Weights Given Scores,1,366,2011-03-25
Reinforcement Learning With Variable Actions,11,"1,683",2011-03-07
Q learning algorithm-convergence on a loop(absorbing) state,1,391,2011-02-25
Reducing the number of markov-states in reinforcement learning,2,535,2011-02-15
