,Unnamed: 0,Unnamed: 0.1,title,score,view_count,answer_count,Date
0,,,The purpose of introducing nn.Parameter in pytorch,4,3165,1,2018-07-17
1,,,Implementing Adam in Pytorch,1,1090,0,2018-07-17
2,,,"How to read a ckpt file with python3, while it is saved using python2？",0,1363,2,2018-07-17
3,,,What exactly is label for image segmentation task in computer vision,-1,793,2,2018-07-17
0,,,Using torch.nn.DataParallel with a custom CUDA extension,20,624,0,2018-07-18
1,,,Understanding PyTorch Bernoulli distribution from the documention,2,2371,1,2018-07-18
2,,,Is Seq2Seq the right model for my data?,1,163,1,2018-07-18
0,,,Calculate covariance matrix for complex data in two channels (no complex data type),3,3957,1,2018-07-19
1,,,Using Precision and Recall in training of skewed dataset,1,1035,2,2018-07-19
2,,,The same calculation in CUDA output differently in pytorch?,1,30,0,2018-07-19
3,,,How do i add ctc beam search decoder in crnn model (pytorch),-2,2230,2,2018-07-19
0,,,What does model.train() do in pytorch?,60,37136,3,2018-07-20
1,,,How to iterate over two dataloaders simultaneously using pytorch?,7,8455,5,2018-07-20
2,,,How can I create a PyCUDA GPUArray from a gpu memory address?,3,890,1,2018-07-20
3,,,In Pytorch F.nll_loss() Expected object of type torch.LongTensor but found type torch.FloatTensor for argument #2 &#39;target&#39;,2,3344,2,2018-07-20
4,,,Rearranging a 3-D array using indices from sorting?,2,914,1,2018-07-20
5,,,Basic DNN with highly imbalanced dataset -- network predicts same labels,1,64,1,2018-07-20
0,,,Pytorch nn.embedding error,1,1819,1,2018-07-21
1,,,Variation between custom convolution vs pytorch conv2d results?,1,748,0,2018-07-21
2,,,PyTorch RoI pooling implementation deviation,1,727,0,2018-07-21
3,,,can&#39;t import &#39;torchtext&#39; module in jupyter notebook while using pytorch,1,613,1,2018-07-21
4,,,How do I get words from an embedded vector?,0,84,1,2018-07-21
0,,,Installing PyTorch,6,7514,4,2018-07-22
1,,,PyTorch Tensors of Inputs and Labels in LSTM,1,1400,1,2018-07-22
0,,,Highlighting important words in a sentence using Deep Learning,2,969,1,2018-07-23
1,,,Dimension of hidden layer LSTM Pytorch,0,3390,1,2018-07-23
2,,,Initialising weights and bias with PyTorch - how to correct dimensions?,0,697,1,2018-07-23
0,,,Calculate the accuracy every epoch in PyTorch,3,17804,3,2018-07-24
1,,,How to use PyTorch to calculate partial derivatives?,2,1052,1,2018-07-24
2,,,Pytorch Torch.save FileNotFoundError,2,1289,1,2018-07-24
3,,,How to extract fc7 features from AlexNet in pytorch as numpy array?,1,1844,1,2018-07-24
4,,,Python Kernel Died when using triple for loop containing requires_grad=True parameters (Pytorch),1,356,0,2018-07-24
5,,,How to feed a Neural Network with a Complex-Valued Inputs,1,193,0,2018-07-24
6,,,Is it normal in PyTorch for accuracy to increase and decrease repeatedly?,1,1006,2,2018-07-24
7,,,"Modify layers in Tensorflow, Keras or PyTorch",0,342,1,2018-07-24
8,,,Using an autoencoder to reduce dimensionality,0,215,0,2018-07-24
0,,,How to create sub network reference in pytorch?,3,491,1,2018-07-25
1,,,How can one get state of the art results on Cifar10 with the All Convolution Net?,3,355,1,2018-07-25
2,,,Accessing reduced dimensionality of trained autoencoder,2,229,1,2018-07-25
3,,,Custom Loss in Pytorch where object does not have attribute backward(),1,774,1,2018-07-25
4,,,&#39;package not found error&#39; while installing pytorch on Windows Anaconda python,0,1297,3,2018-07-25
5,,,How to train neural network over days?,-1,84,2,2018-07-25
0,,,Why is PyTorch called PyTorch?,14,842,4,2018-07-26
1,,,Is &quot;input&quot; a keyword that causes errors when used as a parameter name (in PyTorch)?,7,156,1,2018-07-26
2,,,Which part of Pytorch tensor represents channels?,6,5640,1,2018-07-26
3,,,tensorflow stop_gradient equivalent in pytorch,4,3305,2,2018-07-26
4,,,Implementing a custom dataset with PyTorch,1,1483,1,2018-07-26
5,,,Debug Pytorch Optimizer,1,511,1,2018-07-26
6,,,RuntimeError: Expected object of type Variable[torch.FloatTensor] but found type Variable[torch.cuda.FloatTensor] for argument #1 &#39;mat2&#39;,1,166,0,2018-07-26
7,,,pyTorch DataLoader killed,0,1058,0,2018-07-26
0,,,"Can we deploy Pytorch models to Google Cloud ML Engine? If so, how?",1,1146,1,2018-07-27
1,,,How to progressively grow a neural network in pytorch?,0,445,1,2018-07-27
2,,,How to make a class in pytorch use GPU,0,1405,2,2018-07-27
3,,,Issues with using cuda and float tensor,0,680,1,2018-07-27
4,,,Can&#39;t interpolate frames with pytorch,0,214,0,2018-07-27
0,,,How to Invert AvgPool2d?,0,254,1,2018-07-28
0,,,How do I load custom image based datasets into Pytorch for use with a CNN?,6,9264,1,2018-07-29
1,,,Pytorch how to get the gradient of loss function twice,4,1660,2,2018-07-29
2,,,Data loading with variable batch size?,0,2542,2,2018-07-29
0,,,Pytorch- why is “accumulating” the default mode of .gradient?,2,171,1,2018-07-30
1,,,Linear regression with pytorch,1,856,1,2018-07-30
2,,,Conda Pytorch on Windows results in HTTP Connection Error,1,990,0,2018-07-30
0,,,Why doesn&#39;t my simple pytorch network work on GPU device?,5,3087,2,2018-07-31
1,,,Understanding PyTorch prediction,1,579,1,2018-07-31
2,,,How to get backward gradients from sparse matrices in PyTorch networks?,1,1217,1,2018-07-31
3,,,"Error: cannot assign module before Module.__init__() call, Even after using super(DecoderRNN, self).__init__()",1,245,0,2018-07-31
4,,,"Errors converting PyTorch Unet (&quot;tiramisu&quot;) into coreml, via onnx",1,582,0,2018-07-31
5,,,Implement forward pass of Pixel RNN&#39;s RowLSTM pytorch,0,179,0,2018-07-31
0,,,PyTorch: passing numpy array for weight initialization,7,3872,2,2018-08-01
1,,,Output of DecoderRNN contains extra dimensions (Pytorch),2,255,1,2018-08-01
2,,,How do you change require_grad to false for each parameters in your model in pytorch?,1,349,1,2018-08-01
3,,,Model taking long time to train,1,122,1,2018-08-01
4,,,Can a Neural Network learn a simple interpolation?,1,958,2,2018-08-01
5,,,Setup Egg Error when trying to install Torchvision | Python and Anaconda,1,549,1,2018-08-01
6,,,Cloud Storage Buckets for PyTorch,0,369,1,2018-08-01
7,,,Disparate result after setting requires_grad=True,0,132,1,2018-08-01
8,,,plt.show() gives some response in IPython but not in Visual Studio Code,0,391,1,2018-08-01
9,,,"Pytorch: NN function approximator, 2 in 1 out",0,192,1,2018-08-01
0,,,Use pretrained pytorch model in C?,1,488,2,2018-08-02
0,,,Data Augmentation in PyTorch,38,25759,2,2018-08-03
1,,,pytorch how to remove cuda() from tensor,7,4138,3,2018-08-03
2,,,How to use PyTorch to calculate the gradients of outputs w.r.t. the inputs in a neural network?,6,1362,1,2018-08-03
3,,,Pytorch embedding RuntimeError: Expected object of type torch.LongTensor but found type torch.cuda.LongTensor for argument #3 &#39;index&#39;,5,4052,2,2018-08-03
4,,,Pytorch CPU and GPU run in parallel,1,926,1,2018-08-03
0,,,AttributeError: &#39;Image&#39; object has no attribute &#39;new&#39; occurs when trying to use Pytorchs AlexNet Lighting preprocessing,0,1392,1,2018-08-04
0,,,CUDA runtime error (59) : device-side assert triggered,19,20724,2,2018-08-05
1,,,import torch error in google Colaboratory,1,1153,1,2018-08-05
2,,,Best way to bound outputs from neural networks on reinforcement learning,1,283,1,2018-08-05
0,,,How to construct a network with two inputs in PyTorch,9,4828,1,2018-08-06
1,,,Pytorch tensor - How to get the indexes by a specific tensor,2,1449,2,2018-08-06
2,,,Issue with running a single prediction with PyTorch,2,575,1,2018-08-06
3,,,Bidirectional RNN cells - shared or not?,1,745,3,2018-08-06
4,,,Make personnal Dataloader with PYTORCH,1,593,1,2018-08-06
5,,,How to release temporarily consumed GPU memory after each forward?,0,473,1,2018-08-06
6,,,pytorch subtracting variables with different dimension,0,372,0,2018-08-06
7,,,Load .txt file with pickle on non GPU machine,0,301,1,2018-08-06
0,,,Where do I get a CPU-only version of PyTorch?,9,9046,4,2018-08-07
1,,,How to include batch size in pytorch basic example?,7,9420,1,2018-08-07
2,,,Skorch training object from scratch,1,307,1,2018-08-07
3,,,Pytorch installation issue under Anaconda,0,1040,1,2018-08-07
4,,,Why is it in Pytorch when I make a COPY of a network&#39;s weight it would be automatically updated after back-propagation?,0,3176,1,2018-08-07
5,,,Sample code for model-parallel and pipelined training in TensorFlow,0,462,1,2018-08-07
6,,,Errno 22 when loading image,0,183,0,2018-08-07
0,,,Is .data still useful in pytorch?,23,4105,1,2018-08-08
1,,,pytorch how to set .requires_grad False,22,30013,5,2018-08-08
2,,,In pytorch how do you use add_param_group () with a optimizer?,6,3913,1,2018-08-08
3,,,How do I turn a Pytorch Dataloader into a numpy array to display image data with matplotlib?,4,3716,1,2018-08-08
4,,,PyTorch - Effect of normal() initialization on gradients,3,413,1,2018-08-08
5,,,Watson generated Pytorch results in: &quot;ValueError: optimizer got an empty parameter list&quot;,1,204,0,2018-08-08
6,,,How to re-use old weights in a slightly modified model?,0,32,1,2018-08-08
7,,,pytorch Rnn.py RuntimeError: CUDNN_STATUS_INTERNAL_ERROR,0,2433,2,2018-08-08
8,,,"RuntimeError: unable to open shared memory object, OSError: [Errno 24] Too many open files",0,1029,0,2018-08-08
0,,,pytorch skip connection in a sequential model,11,6187,1,2018-08-09
1,,,Change dimensions of image when creating custom dataloader in pytorch,2,522,1,2018-08-09
2,,,Is it possible to create a FIFO queue with pyTorch?,2,591,1,2018-08-09
3,,,Why does pytorch F.mse_loss behave differently w.r.t. Tensor and Parameter?,2,664,1,2018-08-09
4,,,How to convert FloatTensor to ByteTensor with Pytorch?,1,2733,1,2018-08-09
5,,,Pytorch Convolutional Layer returning Nan,0,710,1,2018-08-09
0,,,Understanding Bilinear Layers,10,3040,1,2018-08-10
1,,,"Loading pytorch models, test accuracy drops",3,532,0,2018-08-10
2,,,How to use different data augmentation for Subsets in PyTorch,2,1471,3,2018-08-10
3,,,Pytorch trying to make a NN received an invalid combination of arguments,2,2871,1,2018-08-10
4,,,Torchtext TabularDataset: data.Field doesn&#39;t contain actual imported data?,0,704,1,2018-08-10
0,,,How to apply layer-wise learning rate in Pytorch?,17,6556,1,2018-08-11
1,,,How do I use a saved model in Pytorch to predict the label of a never before seen image?,3,9044,1,2018-08-11
0,,,What exactly is the definition of a &#39;Module&#39; in PyTorch?,20,5754,4,2018-08-12
1,,,TypeError: tensor is not a torch image,13,13015,3,2018-08-12
2,,,load a pretrained model pytorch - dict object has no attribute eval,2,6720,1,2018-08-12
3,,,PyTorch ImageFolder: how to sample images belonging to particular classes,0,730,1,2018-08-12
0,,,In-place operations with PyTorch,14,2752,2,2018-08-13
1,,,"Is GEMM or BLAS used in Tensorflow, Theano, Pytorch",7,1909,1,2018-08-13
2,,,Pytorch RuntimeError: &quot;host_softmax&quot; not implemented for &#39;torch.cuda.LongTensor&#39;,5,5846,1,2018-08-13
3,,,How to print a tensor without showing gradients,1,192,1,2018-08-13
4,,,Why the loss function can be apply on different size tensors,1,480,1,2018-08-13
0,,,Re-encoding a context vector after every step of decoding?,1,29,0,2018-08-14
1,,,PyTorch dataloader performance slump on HDD,1,392,0,2018-08-14
2,,,pytorch - modify embedding backpropagation,1,295,1,2018-08-14
3,,,PyTorch data loading from multiple different-sized datasets,1,2511,1,2018-08-14
4,,,PyTorch LSTM States,0,67,1,2018-08-14
0,,,Parsing CSV into Pytorch tensors,5,10327,2,2018-08-15
1,,,pip - Installing specific package version does not work,5,5671,1,2018-08-15
2,,,How can I load and use a PyTorch (.pth.tar) model,2,8744,1,2018-08-15
3,,,CSV Class reader not getting actual image,1,17,0,2018-08-15
4,,,Pytorch Double DQN not working properly,1,317,1,2018-08-15
5,,,pytorch .stack final shape after .squeeze,1,348,1,2018-08-15
6,,,Pytorch Runtime error: bool value of Variable objects containing non-empty torch.ByteTensor is ambiguous,0,1152,0,2018-08-15
0,,,Change Image format from NHWC to NCHW for Pytorch,5,2952,1,2018-08-16
1,,,Expected parameters of Conv2d,4,718,1,2018-08-16
2,,,How to specify os-specific wheel files in the Pipfile,3,171,1,2018-08-16
3,,,Pytorch expand not trainable?,1,108,0,2018-08-16
4,,,pytorch (numpy) calculation about the closest pixels to points,0,510,1,2018-08-16
0,,,Tensorboard Graph Visualization with PyTorch,4,2135,0,2018-08-17
1,,,"RuntimeError: size mismatch, m1: [672 x 224], m2: [672 x 224]",2,3482,0,2018-08-17
2,,,Get values of tensors in loss function,0,104,2,2018-08-17
3,,,Installing Anaconda package behind firewall,0,1101,1,2018-08-17
4,,,Pytorch LSTM - Training for Q&amp;A classification,0,604,1,2018-08-17
5,,,Custom NN architecture using Pytorch,0,153,1,2018-08-17
0,,,What is the difference between torch.tensor and torch.Tensor?,19,2461,2,2018-08-18
1,,,Pytorch: Image label,9,7534,1,2018-08-18
2,,,PyTorch: Image dimension issue,1,1560,2,2018-08-18
3,,,Is there a mistake in pytorch tutorial?,0,525,1,2018-08-18
4,,,Pytorch installation results in python setup.py egg_info,0,303,0,2018-08-18
5,,,How to use Cross Entropy loss in pytorch for binary prediction,0,1074,1,2018-08-18
0,,,Multiple matrix multiplication loses weight updates,0,69,1,2018-08-19
0,,,Correct way to create Pytorch dataset that returns sequence of data for RNN?,2,1819,1,2018-08-20
0,,,How can I get data for a quiver plot in torch?,1,133,1,2018-08-21
1,,,cifar100 dataset consists of repeated image?,0,94,1,2018-08-21
2,,,What is this attribute syntax in Python?,-1,123,2,2018-08-21
0,,,Making a prediction from a trained convolution network,1,86,1,2018-08-22
0,,,Calculating Euclidian Norm in Pytorch.. Trouble understanding an implementation,5,4552,1,2018-08-23
1,,,PyTorch element-wise filter layer,3,1525,1,2018-08-23
2,,,TypeError: Cannot handle the data type in PIL Image,1,4322,1,2018-08-23
3,,,Implementing Curriculum Dropout in Pytorch,0,428,1,2018-08-23
0,,,Pytorch DataLoader memory is not released,1,1505,1,2018-08-25
1,,,Find global minimun with GD in PyTorch,1,121,1,2018-08-25
0,,,Can nvidia-docker be run without a GPU?,10,2799,1,2018-08-26
1,,,Access old pytorch release from conda cloud,0,40,1,2018-08-26
0,,,Convert torch t7 model to pytorch,3,1880,1,2018-08-27
1,,,Model modification in Pytorch,0,137,1,2018-08-27
2,,,Show multiple images in interactive mode python,-2,100,1,2018-08-27
3,,,How to calculate kernel dimensions from original image dimensions?,-3,602,1,2018-08-27
0,,,How to use backpropagation with a self-defined loss in pytorch?,0,1009,2,2018-08-28
1,,,Cuda error out of memory while running a python code,0,477,0,2018-08-28
0,,,Cannot convert list to array: ValueError: only one element tensors can be converted to Python scalars,10,25242,2,2018-08-29
1,,,How can I only update some specific tensors in network with pytorch?,3,689,2,2018-08-29
2,,,pytorch - use device inside &#39;with statement&#39;,0,1308,1,2018-08-29
3,,,Reducing batch size in pytorch,0,875,1,2018-08-29
4,,,&#39;None&#39; gradients in pytorch,0,1550,1,2018-08-29
0,,,Indexing a multi-dimensional tensor with a tensor in PyTorch,9,8987,2,2018-08-30
1,,,What dtype should I use for PyTorch parameters in a neural network that inputs and outputs arrays of integers?,1,374,1,2018-08-30
2,,,PyTorch n-to-1 LSTM does not learn anything,1,495,1,2018-08-30
3,,,Torchtext BucketIterator wrapper from tutorial produces SyntaxError,0,245,1,2018-08-30
