OPPORTUNITY NUMBER,OPPORTUNITY TITLE,AGENCY CODE,AGENCY NAME,ESTIMATED FUNDING,EXPECTED NUMBER OF AWARDS,GRANTOR CONTACT,AGENCY CONTACT PHONE,AGENCY CONTACT EMAIL,ESTIMATED POST DATE,ESTIMATED APPLICATION DUE DATE,POSTED DATE,CLOSE DATE,LAST UPDATED DATE/TIME,VERSION
BAA08-22-PDF,Defense Sciences Research & Technology,DOD-DARPA-DSO,DARPA - Defense Sciences Office,,,BAA Coordinator,,BAA08-22@darpa.mil,,,01/16/2009,03/06/2009,02/26/2009 6:48:26,Synopsis 2
W911NF-10-R-0008,FY 2010 Historically Black Colleges and Universities (HBCUs) Partnership in Research Transition (PIRT) Program,DOD-AMC,Dept of the Army -- Materiel Command,20000000,5,"Ernie Dixon
Phone 919-549-4270",,ernie.dixon@us.army.mil,,,07/20/2010,10/22/2010,07/20/2010 16:45:20,Synopsis 1
DARPA-BAA-11-37,Reliable Central-Nervous-System Interfaces (RCI),DOD-DARPA-MTO,DARPA - Microsystems Technology Office,,,"Dr. Jack Judy
Program Manager",,DARPA-BAA-11-37@darpa.mil,,,03/30/2011,05/16/2011,04/21/2011 14:39:21,Synopsis 2
BAA-AFOSR-2012-02,Fiscal Year 2012 Basic Research Initiative (BRI),DOD-AFOSR,Air Force Office of Scientific Research,,,Electronic Access Problems,,afosr.baa@afosr.af.mil,,,10/24/2011,03/30/2012,03/27/2012 11:08:27,Synopsis 2
ECA-PE-C-PY-12-10,Youth Leadership Program: TechGirls,DOS-ECA,Bureau Of Educational and Cultural Affairs,175000,1,"Hans Posey
Program Specialist
",,poseyhe@state.gov,,,11/07/2011,12/15/2011,11/07/2011 7:33:07,Synopsis 1
BAA-RQKM-2013-0005,AFRL Research Collaboration Program,DOD-AFRL,Air Force -- Research Lab,49500000,40,"Kyle West
Contract Negotiator
Phone 937-713-9885",,kyle.west.10@us.af.mil,,,12/20/2012,12/20/2017,12/04/2015 12:04:04,Synopsis 4
USDA-NIFA-AFRI-004412,Agriculture and Food Research Initiative: Foundational Program,USDA-NIFA,National Institute of Food and Agriculture,82000000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays 
",,electronic@nifa.usda.gov,,,12/23/2013,09/29/2014,12/23/2013 15:19:23,Synopsis 1
ECA-ECAPEC-15-001,FY 2015 Youth Leadership Program: TechGirls,DOS-ECA,Bureau Of Educational and Cultural Affairs,570000,1,"Grants.gov
800-518-4726 ",,Support@grants.gov,,,10/09/2014,12/02/2014,10/09/2014 14:59:09,Synopsis 1
W15QKN-13-R-0103,"Department of Defense/National Defense Education Program/Department of Defense Ordinance Technology Consortium-Science, Technology, Engineering, and Mathematics (DoD/NDEP/DOTC-STEM) Professional Development Grant",DOD-AMC,Dept of the Army -- Materiel Command,25000000,1,"Lauren McDermott
Contract Specialist
",,lauren.a.mcdermott.civ@mail.mil,,,06/11/2013,07/11/2013,06/13/2013 13:53:13,Synopsis 2
USAFA-FOA-2016-1,STARBASE Arizona,DOD-USAFA,Air Force Academy,1400000,1,"Olivia Epps
Contracting and Grants Officer
Phone 719-333-3907",,olivia.epps@us.af.mil,,,02/08/2016,03/10/2016,02/08/2016 14:32:08,Synopsis 1
N00014-17-S-F006,Fiscal Year (FY) 2018 Department of Defense Multidisciplinary Research Program of the University Research Initiative (MURI),DOD-ONR,Office of Naval Research,,,"David Broadwell
Grants Officer
Phone 703-588-2866",,david.broadwell@navy.mil,,,03/16/2017,11/01/2017,03/16/2017 11:53:16,Synopsis 1
N00014-17-S-F006,Fiscal Year (FY) 2018 Department of Defense Multidisciplinary Research Program of the University Research Initiative (MURI) - ARMY SUBMISSION,DOD-AMC,Dept of the Army -- Materiel Command,,,"ANDREW FISKE
PROCUREMENT ANALYST
Phone 9195494338",,andrew.l.fiske.civ@mail.mil,,,03/22/2017,11/01/2017,05/31/2017 14:29:31,Synopsis 2
N00014-17-S-F006,Fiscal Year (FY) 2018 Department of Defense Multidisciplinary Research Program of the University Research Initiative,DOD-AFOSR,Air Force Office of Scientific Research,170000000,10,"Chakila Tillie
Program Coordinator
",,chakila.tillie@us.af.mil,,,03/20/2017,11/01/2017,05/31/2017 11:08:31,Synopsis 3
SFOP0005474,FY 2019 Study of the U.S. Institutes for Scholars,DOS-ECA,Bureau Of Educational and Cultural Affairs,,0,Hans Posey,,poseyhe@state.gov,,,11/14/2018,01/11/2019,11/14/2018 10:56:14,Synopsis 2
W911NF-19-S-0001,Strengthening Teamwork for Robust Operations in Novel Groups (STRONG),DOD-AMC,Dept of the Army -- Materiel Command,,,"Nikolaos Georgakopoulos
Contract Specialist
Phone 919-541-0817",,nikolaos.georgakopoulos.civ@mail.mil,,,10/30/2018,,10/31/2019 13:32:31,Synopsis 3
2020-NIST-MEP-AMTS-01,Advanced Manufacturing Technology Services,DOC-NIST,National Institute of Standards and Technology,3000000,3,"Leon Sampson
NOFO Coordinator
Phone 301-975-3086",,leon.sampson@nist.gov,,,12/23/2019,02/06/2020,12/30/2019 10:37:30,Synopsis 2
20AC02,Thinking for a Change Video Project,USDOJ-BOP-NIC,National Institute of Corrections,150000,1,"Cameron D Coblentz
Grantor
Phone 202-514-0053",,ccoblentz@bop.gov,,,02/21/2020,04/21/2020,04/03/2020 7:56:03,Synopsis 2
SFOP0007150,Demonstrating and Supporting U.S. Values and Leadership in the Global Scientific Enterprise,DOS-OES,Bureau of Oceans - Int. Environmental - Scientific,,0,LennonAM@state.gov,,,,,06/26/2020,08/10/2020,06/26/2020 18:05:26,Synopsis 1
FOA20AFRLRVKE0001,"Future Scholars for Science, Technology, Engineering, and Mathematics (STEM) Workforce Development Programs",DOD-AFRL-AFRLDET8,AFRL Kirtland AFB,50000000,,"Sara Telano
Grantor
Phone 5058537353",,sara.telano@us.af.mil,,,06/17/2020,06/17/2025,07/10/2020 16:59:10,Synopsis 3
BAA-AFOSR-2014-0001,Research Interests of the Air Force Office of Scientific Research,DOD-AFOSR,Air Force Office of Scientific Research,,,Susan Fuller,,afosr.baa@us.af.mil,,,02/28/2014,05/31/2015,05/19/2015 10:43:19,Synopsis 5
FA9550-18-S-0003,Research Interests of the Air Force Office of Scientific Research,DOD-AFOSR,Air Force Office of Scientific Research,,99999,"Daniel P. Smith
Procurement Analyst
Phone 703-585-1785",,daniel.smith120@us.af.mil,,,06/11/2018,04/10/2019,07/23/2019 14:42:23,Synopsis 5
FA9550-19-S-0003,Research Interests of the Air Force Office of Scientific Research,DOD-AFOSR,Air Force Office of Scientific Research,,9999999,"Calvin D Scott
Senior Procurement Analyst
Phone 703-696-7308",,afosr.baa@us.af.mil,,,04/10/2019,,05/19/2020 9:43:19,Synopsis 8
W911NF-17-S-0002,Army Research Office Broad Agency Announcement for Fundamental Research,DOD-AMC,Dept of the Army -- Materiel Command,,1000,"KIA MCCORMICK
PROCUREMENT ANALYST
Phone: (919) 549-4281",,kia.s.mccormick.civ@mail.mil,,,04/01/2017,03/31/2022,04/23/2020 15:40:23,Synopsis 9
ONRBAA10-002,Fiscal Year (FY) 2010 Department of Defense Multidisciplinary Research Program of the University Research Initiative - For Proposal Submission to the Army,DOD-AMC,Dept of the Army -- Materiel Command,,,"Lida Barton
Contracting
Phone 919-549-4266",,lida.barton@us.army.mil,,,10/22/2009,03/02/2010,10/22/2009 10:43:22,Synopsis 1
W81XWH-10-PH-TBI-RP-CR-CTA,DoD PH/TBI Cognitive Rehabilitation For Traumatic Brain Injury Clinical Trial Award,DOD-AMRAA,Dept. of the Army -- USAMRAA,10000000,3,"PA HELP: 301-619-7079; cdmrp.pa@amedd.army.mil 
eReceipt HELP: 301-682-5507; help@cdmrp.org
",,cdmrp.pa@amedd.army.mil,,,06/02/2010,09/07/2010,06/02/2010 14:58:02,Synopsis 1
ONRBAA08-019,FY 2009 Multidisciplinary University Research Initiative (MURI) - For Proposal Submission to the Army,DOD-AMC,Dept of the Army -- Materiel Command,,,"Lida Barton
Contracting
Phone 919-549-4266",,lida.barton@us.army.mil,,,09/08/2008,01/09/2009,09/08/2008 16:40:08,Synopsis 1
ONRBAA08-019,Multidisciplinary University Research Initiative (MURI),DOD-ONR,Office of Naval Research,,,"Kristin Fuller
Contract Specialist
Phone 703-696-4591",,fullerk@onr.navy.mil,,,09/04/2008,01/09/2009,09/04/2008 7:49:04,Synopsis 1
ONR-BAA-08-019,FY 2009 Multidisciplinary University Research Initiative (MURI) - For Proposal Submission to the Air Force,DOD-AFOSR,Air Force Office of Scientific Research,,,"Ricky Christie
Procurement Analyst",,ricky.christie@afosr.af.mil,,,09/10/2008,01/09/2009,09/10/2008 16:42:10,Synopsis 2
W909MY-14-R-D010,Night Vision Technologies,DOD-AMC-ACCAPGB,ACC-APG-Belvoir,,,"Elizabeth Bray
703.704.0829",,elizabeth.a.bray10.civ@mail.mil,,,08/18/2014,08/15/2019,11/17/2015 8:41:17,Synopsis 7
USDA-NIFA-SCRI-002672,Specialty Crop Research Initiative,USDA-NIFA,National Institute of Food and Agriculture,47300000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays 
",,electronic@nifa.usda.gov,,,11/03/2009,01/14/2010,11/04/2009 7:09:04,Synopsis 2
2010-MSE-01,Measurement Science and Engineering (MSE) Research Grants Programs,DOC-NIST,National Institute of Standards and Technology,,,"Christopher Hunton
Grants Technical Assistant
Phone 301-975-5718",,christopher.hunton@nist.gov,,,12/28/2009,12/28/2010,06/01/2010 10:40:01,Synopsis 2
DARPA-BAA-10-55,Defense Sciences Research and Technology,DOD-DARPA-DSO,DARPA - Defense Sciences Office,,,BAA Coordinator,,DARPA-BAA-10-55@darpa.mil,,,05/07/2010,08/09/2011,05/11/2011 7:39:11,Synopsis 4
USDA-NIFA-SCRI-003357,Specialty Crop Research Initiative,USDA-NIFA,National Institute of Food and Agriculture,,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays 
",,electronic@nifa.usda.gov,,,10/29/2010,01/31/2011,10/29/2010 11:42:29,Synopsis 2
USDA-CSREES-SCRI-002038,Specialty Crop Research Initiative,USDA-CSREE,CSREES,47300000,60,"CSREES Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET.
",,electronic@csrees.usda.gov,,,02/02/2009,04/15/2009,04/02/2009 14:39:02,Synopsis 5
2009-MSE-01,Measurement Science and Engineering (MSE) Research Grants Programs,DOC-NIST,National Institute of Standards and Technology,,,"Christopher Hunton
Grants Technical Assistant
Phone 301-975-5718",,christopher.hunton@nist.gov,,,02/20/2009,12/28/2009,02/20/2009 11:57:20,Synopsis 1
2008-MSE-01,"2008 Measurement, Science and Engineering (MSE) Research Grants Programs",DOC,Department of Commerce,,,"Chris Hunton
Grants Technical Assistant
Phone 301-975-5718",,christopher.hunton@nist.gov,,,01/25/2008,,01/25/2008 14:52:25,Synopsis 1
2012-NIST-MSE-01,Measurement Science and Engineering (MSE) Research Grant Programs,DOC-NIST,National Institute of Standards and Technology,,,"Christopher Hunton
Grants Technical Assistant
Phone 301-975-5718",,christopher.hunton@nist.gov,,,12/07/2011,01/28/2013,01/31/2013 15:36:31,Synopsis 3
USDA-NIFA-SCRI-003562,Specialty Crop Research Initiative,USDA-NIFA,National Institute of Food and Agriculture,,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays 
",,electronic@nifa.usda.gov,,,10/27/2011,01/31/2012,12/05/2011 10:53:05,Synopsis 3
DARPA-BAA-13-20,Defense Sciences Research and Technology,DOD-DARPA-DSO,DARPA - Defense Sciences Office,,,BAA Coordinator,,DARPA-BAA-13-20@darpa.mil,,,05/02/2013,06/18/2014,05/07/2014 14:46:07,Synopsis 4
BAA-AFRL-PK-12-0001,FY12 Air Force Defense Research and Development Rapid Innovation Fund (RIF) Program,DOD-AFRL,Air Force -- Research Lab,50000000,16,"Kristina J. Croake
Contracting Officer
Phone:  (937) 255-4758",,kristina.croake@wpafb.af.mil,,,10/01/2012,11/27/2012,10/01/2012 11:00:01,Synopsis 1
DARPA-BAA-14-59,Simplifying Complexity in Scientific Discovery (SIMPLEX),DOD-DARPA-DSO,DARPA - Defense Sciences Office,,,BAA Coordinator,,SIMPLEX@darpa.mil,,,09/11/2014,11/06/2014,09/11/2014 13:32:11,Synopsis 1
BAA-AFRL-AFOSR-2015-0001,Research Interests of the Air Force Office of Scientific Research,DOD-AFOSR,Air Force Office of Scientific Research,,100,"King Nwoha
Contract Specialist
703-696-1146

Kathy Walston
Procurement Analyst
937-255-9493
",,afosr.baa@us.af.mil,,,05/07/2015,07/10/2016,06/03/2016 13:49:03,Synopsis 5
DARPA-BAA-15-16,Fast Lightweight Autonomy (FLA),DOD-DARPA-DSO,DARPA - Defense Sciences Office,,,BAA COORDINATOR,,FLA@darpa.mil,,,12/22/2014,02/05/2015,01/13/2015 9:28:13,Synopsis 3
DARPA-BAA-15-36,Building Resource Adaptive Software Systems (BRASS),DOD-DARPA-I2O,DARPA - Information Innovation Office,,,"Dr. Suresh Jagannathan
DARPA I2O Program Manager",,BRASS@darpa.mil,,,04/07/2015,05/22/2015,04/07/2015 13:13:07,Synopsis 1
2014-NIST-AMTECH-01,"NIST Advanced Manufacturing Technology Consortia (AMTech)  Program, Planning Awards",DOC-NIST,National Institute of Standards and Technology,,,"Christopher Hunton
Grants Technical Assistant
Phone 301-975-5718",,christopher.hunton@nist.gov,,,07/30/2014,10/31/2014,07/30/2014 12:10:30,Synopsis 1
DARPA-BAA-14-46,DSO Office-Wide,DOD-DARPA-DSO,DARPA - Defense Sciences Office,,,BAA Coordinator,,DARPA-BAA-14-46@darpa.mil,,,06/16/2014,07/01/2015,06/16/2015 8:49:16,Synopsis 2
DARPA-BAA-12-21,High-Assurance Cyber Military Systems (HACMS),DOD-DARPA-I2O,DARPA - Information Innovation Office,,,"Dr. Kathleen Fisher
Program Manager
DARPA/I2O",,HACMS@darpa.mil,,,03/01/2012,07/10/2012,03/01/2012 16:40:01,Synopsis 2
2011-MSE-01,Fiscal Year (FY) 2011 Measurement Science and Engineering Research Grants Programs,DOC-NIST,National Institute of Standards and Technology,,,"Christopher Hunton
Grants Technical Assistant
Phone 301-975-5718",,christopher.hunton@nist.gov,,,12/29/2010,12/07/2011,12/28/2010 18:01:28,Synopsis 1
DARPA-BAA-14-12,Manufacturing Experimentation and Outreach Two (MENTOR2),DOD-DARPA-DSO,DARPA - Defense Sciences Office,,,DARPA-BAA-Coordinator,,DARPA-BAA-14-12@darpa.mil,,,12/05/2013,01/21/2014,01/15/2014 14:37:15,Synopsis 2
INLEA-INLCJ-16-002,DNA Forensic Technology Development,DOS-INL,Bureau of International Narcotics-Law Enforcement,,,"Grants.gov Contact Center
Phone Number: 1-800-518-4726

Hours of operation are 24 hours a day, 7 days a week. The contact center is closed on federal holidays.
support@grants.gov
",,support@grants.gov,,,10/05/2015,12/04/2015,11/16/2015 16:00:16,Synopsis 3
INL-15CA0057-INLCAP-09192015,Forensics Training Partnership Program,DOS-INL,Bureau of International Narcotics-Law Enforcement,0,2,"Lourdes Stein
Program Analyst
Phone 202 776 8774",,steinlf@state.gov,,,09/19/2015,10/30/2015,09/19/2015 15:40:19,Synopsis 1
HE1254-17-R-9999,Grants to Local Educational Agencies for Military-Connected Academic and Support Programs,DOD,Department of Defense,30000000,30,"Jennifer Dailey-Perkins
Phone 571-372-6026",,grants@hq.dodea.edu,,,03/17/2017,05/03/2017,03/27/2017 15:35:27,Synopsis 3
ECA-ECAPEC-18-015,FY 2018 TechGirls Program,DOS-ECA,Bureau Of Educational and Cultural Affairs,,,"Grants.gov Contact Center
Phone Number: 1-800-518-4726

Hours of operation are 24 hours a day, 7 days a week. The contact center is closed on federal holidays.
support@grants.gov
",,support@grants.gov,,,10/26/2017,12/27/2017,10/26/2017 12:50:26,Synopsis 1
18AC01,"Production of Various Live Internet Broadcasts, Taped Video Productions and Training (up to 54 Hours)",USDOJ-BOP-NIC,National Institute of Corrections,,1,"Cameron Coblentz
Phone 202-514-0053",,ccoblentz@bop.gov,,,12/20/2017,02/20/2018,12/20/2017 13:30:20,Synopsis 3
ECA-ECAPEC-18-104,FY 2018 TechGirls Central Asia Program,DOS-ECA,Bureau Of Educational and Cultural Affairs,990000,,"Hans Posey
Program Specialist
",,poseyhe@state.gov,,,03/14/2018,05/14/2018,03/14/2018 6:58:14,Synopsis 1
SFOP0005475,FY 2019 Study of the U.S. Institutes for Student Leaders,DOS-ECA,Bureau Of Educational and Cultural Affairs,,0,Hans Posey,,poseyhe@state.gov,,,11/14/2018,01/11/2019,11/14/2018 11:02:14,Synopsis 2
EDA-HDQ-OIE-2019-2005942,FY 2019 Regional Innovation Strategies Program,DOC,Department of Commerce,,60,"If you have difficulty accessing the full announcement electronically, please contact:",,oie@eda.gov,,,02/01/2019,04/04/2019,01/31/2019 14:15:31,Synopsis 1
SCAISB-19-AW-004-02192019,Lincoln Corners Pakistan – Administrative and Project Support,DOS-SA,Bureau of South and Central Asian Affairs,600000,1,"Ellen M Delage
Program Specialist",,delageem@state.gov,,,02/19/2019,04/22/2019,02/19/2019 15:37:19,Synopsis 2
HR001119S0030,Competency-Aware Machine Learning (CAML),DOD-DARPA-DSO,DARPA - Defense Sciences Office,,,"BAA Coordinator
CAML@darpa.mil",,CAML@darpa.mil,,,02/19/2019,04/22/2019,02/19/2019 17:20:19,Synopsis 1
WHS-AD-FOA-19,MINERVA RESEARCH INITIATIVE,DOD,Department of Defense,15000000,12,"Christina L Gess
Contract Specialist
Phone 703-545-1880",,christina.l.gess.civ@mail.mil,,,05/03/2019,09/26/2019,05/07/2019 7:21:07,Synopsis 3
WHS-AD-FOA-DECUR-19,Minerva Research Initiative,DOD,Department of Defense,2000000,6,"Christina L Gess
Contract Specialist
Phone 703-545-1880",,christina.l.gess.civ@mail.mil,,,08/07/2019,11/19/2019,08/07/2019 13:26:07,Synopsis 7
693JK31852A01,Pipeline Safety Research Competitive Academic Agreement Program (CAAP) - 2018,DOT-PHMSA,Pipeline and Hazardous Materials Safety Admin,2000000,6,"Ben Patterson
Contract Specialist
Phone 2023665102",,ben.patterson@dot.gov,,,03/05/2018,04/20/2018,04/19/2019 11:13:19,Synopsis 1
HHS-2020-ACL-NIDILRR-REGE-0386,"Rehabilitation Engineering Research Centers (RERC) Program:  RERC on  Rehabilitation Strategies, Techniques, and Interventions",HHS-ACL,Administration for Community Living,925000,1,"Thomas Corfman
Thomas.Corfman@acl.hhs.gov",,Thomas.Corfman@acl.hhs.gov,,,01/08/2020,03/09/2020,01/08/2020 16:29:08,Synopsis 1
SCAISB-20-AW-001-12182019,Administrative Support – Islamabad Regional District Lincoln Corners,DOS-PAK,U.S. Mission to Pakistan,130000,1,Mission Pakistan Public Affairs Grants Management Team,,pakistangrants@state.gov,,,12/18/2019,02/07/2020,01/21/2020 16:35:21,Synopsis 4
SCAISB-20-AW-002-12192019,Administrative Support – Karachi Regional District Lincoln Corners,DOS-PAK,U.S. Mission to Pakistan,250000,1,Mission Pakistan Public Affairs Grants Management Team,,pakistangrants@state.gov,,,12/19/2019,02/07/2020,01/21/2020 16:38:21,Synopsis 2
SCAISB-20-AW-003-12192019,Administrative Support – Lahore Regional District Lincoln Corners,DOS-PAK,U.S. Mission to Pakistan,140000,1,Mission Pakistan Public Affairs Grants Management Team,,pakistangrants@state.gov,,,12/19/2019,02/07/2020,01/21/2020 16:39:21,Synopsis 2
SCAISB-20-AW-004-12192019,Administrative Support – Peshawar Regional District Lincoln Corners,DOS-PAK,U.S. Mission to Pakistan,75000,1,Mission Pakistan Public Affairs Grants Management Team,,pakistangrants@state.gov,,,12/19/2019,02/07/2020,01/28/2020 5:17:28,Synopsis 2
M20AS00006,BOEM FY 2020 Environmental Studies Program,DOI-BOEM,Bureau of Ocean Energy Management,600000,1,"Paula Barksdale 703-787-1743
Paula.Barksdale@bsee.gov",,Paula.Barksdale@bsee.gov,,,03/10/2020,05/26/2020,04/21/2020 10:08:21,Synopsis 4
USDA-NRCS-NHQ-CIG-20-GEN0010808,Announcement for Program Funding for NRCS’s Conservation Innovation Grants (CIG) for Federal fiscal year (FY) 2020,USDA-NRCS,Natural Resources Conservation Service,,,"Melanie  Krizmanich
Grantor
Phone 202-572-5805",,melanie.krizmanich@usda.gov,,,04/28/2020,06/29/2020,05/01/2020 7:51:01,Synopsis 2
AFMC-OL-H-FOA-2020-1,"STARBASE Hill Academy, Hill AFB, Utah",DOD-AFMC,Air Force -- Materiel Command,5200000,4,"Florence Taplin
Grantor
Phone 801-586-3953 or 210-487-0632",,florence.taplin.1@us.af.mil,,,05/14/2020,06/18/2020,06/01/2020 17:47:01,Synopsis 1
W911SR-15-R-0003,Army Educational Outreach Program,DOD-AMC-ACCAPGE,ACC-APG-Edgewood,,1,"Alex Schupp
Agreements Specialist
Phone 4104361331",,alex.m.schupp.civ@mail.mil,,,01/28/2015,04/29/2015,04/27/2015 12:40:27,Synopsis 8
W911NF-12-R-0012,Army Research Office Broad Agency Announcement for Basic and Applied Scientific Research,DOD-AMC,Dept of the Army -- Materiel Command,,1000,"ANDREW L. FISKE
Procurement Analyst
Army Contracting Command
Aberdeen Proving Ground
Research Triangle Park Division
Phone: (919) 549-4338
FAX: (919) 549-4388
andrew.l.fiske.civ@mail.mil

",,andrew.l.fiske.civ@mail.mil,,,03/27/2015,03/31/2017,05/09/2016 15:19:09,Synopsis 10
HDTRA1-11-16-BRCWMD-BAA,FY2011  2016 Basic Research for Combating Weapons of Mass Destruction (C-WMD) Broad Agency Announcement (BAA),DOD-DTRA,Defense Threat Reduction Agency,,325,"Theresa Hyman
Grants Officer",,HDTRA1-BRCWMD-A@mail.mil,,,03/01/2011,03/31/2020,03/31/2020 11:03:31,Synopsis 8
DARPA-BAA-11-08,Reliable Peripheral Interfaces (RPI),DOD-DARPA-MTO,DARPA - Microsystems Technology Office,,,"Dr. Jack W. Judy
Program Manager",,DARPA-BAA-11-08@darpa.mil,,,10/25/2010,12/17/2010,11/10/2010 15:28:10,Synopsis 4
W912HZ-14-BAA-01,2014 Broad Agency Announcement,DOD-COE-ERDC,Engineer Research and Development Center,,,"Derek Howard
Contract Specialist
Phone 601-634-3310",,derek.a.howard@usace.army.mil,,,02/03/2014,01/31/2015,02/03/2014 10:41:03,Synopsis 2
DARPA-BAA-14-16,Supply Chain Hardware Integrity for Electronics,DOD-DARPA-MTO,DARPA - Microsystems Technology Office,,,"Mr. Kerry Bernstein
DARPA Program Manager",,DARPA-BAA-14-16@darpa.mil,,,03/03/2014,09/30/2014,06/12/2014 15:59:12,Synopsis 4
W912HZ-13-BAA-01,2013 Broad Agency Announcement,DOD-COE-ERDC,Engineer Research and Development Center,,,"Allison Hudson
Contract Specialist
Phone 601-634-5233",,allison.b.hudson@usace.army.mil,,,01/04/2013,01/31/2014,01/04/2013 14:25:04,Synopsis 1
W912HZ-16-BAA-01,2016 Broad Agency Announcement,DOD-COE-ERDC,Engineer Research and Development Center,,,"Mike Lee
Procurement Analyst
Phone 601-634-3903",,michael.g.lee@usace.army.mil,,,01/29/2016,01/31/2017,01/29/2016 9:19:29,Synopsis 1
W912HZ-15-BAA-01,2015 Broad Agency Announcement,DOD-COE-ERDC,Engineer Research and Development Center,,,"Mike G. Lee
Operations Team Lead
Phone 601-634-2903",,michael.g.lee@usace.army.mil,,,02/04/2015,01/31/2016,09/09/2015 13:22:09,Synopsis 4
N00014-16-R-BA01,Long Range Broad Agency Announcement (BAA) for Navy and Marine Corps Science and Technology,DOD-ONR,Office of Naval Research,,99,"Michelle Parrott
Grants Specialist
Phone 703-696-2044",,michelle.parrott@navy.mil,,,10/01/2015,09/30/2016,03/11/2016 10:16:11,Synopsis 7
W911NF-08-R-0013,Network Science Collaborative Technology Alliance (NS CTA),DOD-AMC,Dept of the Army -- Materiel Command,252000000,1,"ERNEST DIXON
PROCUREMENT ANALYST
TEL: 919-549-4270",,ernie.dixon@us.army.mil,,,01/26/2009,02/23/2009,01/26/2009 17:39:26,Synopsis 1
BAA11-007,Expeditionary Maneuver Warfare and Combating Terrorism Basic and Applied Research and Advanced Technology Development,DOD-ONR,Office of Naval Research,,,"Lynnette Desorcie 
703-696-4323",,lynnette.desorcie@navy.mil,,,12/03/2010,05/06/2011,04/14/2011 8:52:14,Synopsis 2
ONRBAA13-022,"BROAD AGENCY ANNOUNCEMENT (BAA), Fiscal Year (FY) 2014 Department of Defense Multidisciplinary Research Program of the University Research Initiative-Army Submission",DOD-AMC,Dept of the Army -- Materiel Command,250000000,24,"Ernest  Dixon
Procurement Analyst
Phone 919-549-4270",,ernest.dixon2.civ@mail.mil,,,09/11/2013,12/16/2013,09/11/2013 7:28:11,Synopsis 1
2014-NIST-MSE-01,Measurement Science and Engineering (MSE) Research Grant Programs,DOC-NIST,National Institute of Standards and Technology,,,"Christopher Hunton
Grants Technical Assistant
Phone 301-975-5718",,christopher.hunton@nist.gov,,,02/25/2014,06/04/2015,06/03/2015 22:03:03,Synopsis 6
2013-NIST-MSE-01,Measurement Science and Engineering (MSE) Research Grant Programs,DOC-NIST,National Institute of Standards and Technology,,,"Christopher Hunton
Grants Technical Assistant
Phone 301-975-5718",,christopher.hunton@nist.gov,,,01/29/2013,02/25/2014,01/29/2013 17:33:29,Synopsis 1
DARPA-BAA-16-11,Complex Adaptive System Composition And Design Environment (CASCADE),DOD-DARPA-DSO,DARPA - Defense Sciences Office,,,BAA Coordinator,,CASCADE@darpa.mil,,,11/23/2015,02/04/2016,11/23/2015 15:50:23,Synopsis 1
USDA-NIFA-SBIR-005277,Small Business Innovation Research Program Phase I,USDA-NIFA,National Institute of Food and Agriculture,9000000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays
",,electronic@nifa.usda.gov,,,07/02/2015,10/08/2015,08/06/2015 8:09:06,Synopsis 2
W81XWH-USSOCOM-BAA-14-1,USSOCOM Extramural Biomedical Research and Development Broad Agency Announcement,DOD-AMRAA,Dept. of the Army -- USAMRAA,2800000,4,BAA Help Desk usarmy.detrick.medcom-usamraa.mbx.socom-qa-baa@mail.mil,,usarmy.detrick.medcom-usamraa.mbx.socom-qa-baa@mail.mil,,,04/15/2014,07/31/2014,04/15/2014 14:31:15,Synopsis 1
ONRBAA13-022,Fiscal Year (FY) 2014 Department of Defense Multidisciplinary Research Program of the University Research Initiative (MURI),DOD-ONR,Office of Naval Research,250000000,24,"Lynn Christian
Contract Specialist
(703) 696-1575",,lynn.christian@navy.mil,,,08/19/2013,12/16/2013,08/19/2013 6:52:19,Synopsis 1
ONRBAA13-022,Fiscal Year (FY) 2014 Department of Defense Multidisciplinary Research Program of the University Research Initiative (MURI) - Air Force Submissions,DOD-AFOSR,Air Force Office of Scientific Research,250000000,24,"SUSAN FULLER
PROCUREMENT ANALYST
Phone 703-696-8523",,susan.fuller@us.af.mil,,,10/31/2013,12/16/2013,10/31/2013 12:46:31,Synopsis 1
USDA-NIFA-SBIR-004332,Small Business Innovation Research Program - Phase I,USDA-NIFA,National Institute of Food and Agriculture,18300000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays 
",,electronic@nifa.usda.gov,,,06/19/2013,09/26/2013,06/19/2013 15:35:19,Synopsis 1
