OPPORTUNITY NUMBER,OPPORTUNITY TITLE,AGENCY CODE,AGENCY NAME,ESTIMATED FUNDING,EXPECTED NUMBER OF AWARDS,GRANTOR CONTACT,AGENCY CONTACT PHONE,AGENCY CONTACT EMAIL,ESTIMATED POST DATE,ESTIMATED APPLICATION DUE DATE,POSTED DATE,CLOSE DATE,LAST UPDATED DATE/TIME,VERSION
EPA-F2015U-GRO-P3,2015 EPA Greater Research Opportunities (GRO) Fellowships for Undergraduate Environmental Study,EPA,Environmental Protection Agency,1700000,34,"Program Contact: Georgette Boddie, phone: 703-347-8049; Eligibility Contact: Ron Josephson, phone: 703-308-0442; Electronic Submissions Contact: Debra M. Jones,phone: 703-347-8081 ",,boddie.georgette@epa.gov; josephson.ron@epa.gov;jones.debram@epa.gov,,,03/31/2015,05/19/2015,03/31/2015 12:17:31,Synopsis 3
HHS-2015-ACL-AOA-FP-0092,PPHF - 2015 - Evidence-Based Falls Prevention Programs Financed Solely by 2015 Prevention and Public Health Funds (PPHF-2015),HHS-ACL,Administration for Community Living,4369000,10,"Shannon Skowronski
shannon.skowronski@acl.hhs.gov
",,shannon.skowronski@acl.hhs.gov,,,04/01/2015,06/01/2015,04/01/2015 10:37:01,Synopsis 1
HHS-2015-ACL-CCASD-NW-0110,Transforming State LTSS Access Functions into a No Wrong Door System for All Populations and All Payers: Statewide Implementation,HHS-ACL,Administration for Community Living,4200000,6,"Joseph Lugo
Joseph.Lugo@acl.hhs.gov
",,Joseph.Lugo@acl.hhs.gov,,,05/15/2015,07/27/2015,05/15/2015 16:10:15,Synopsis 1
OJJDP-2015-4209,OJJDP FY 2015 Smart on Juvenile Justice: Enhancing Youth Access to Justice Initiative,USDOJ-OJP-OJJDP,Office of Juvenile Justice Delinquency Prevention,,8,"For technical assistance with submitting an application, contact the Grants.gov Customer Support Hotline at 800-518-4726 or 606-545-5035, or via e-mail to support@grants.gov. Hotline hours of operation are 24 hours a day, 7 days a week, except federal holidays. 

For assistance with any other requirements of this solicitation, contact the Response Center by telephone at 800-851-3420, by e-mail at responsecenter@ncjrs.gov, or by web chat at https://webcontact.ncjrs.gov/ncjchat/chat.jsp. Answers to frequently asked questions that may assist applicants are posted at http://www.ojjdp.gov/grants/solicitations/FY2015/SmartJJYouthAccess.pdf.  
",,responsecenter@ncjrs.gov,,,05/12/2015,06/25/2015,05/12/2015 16:40:12,Synopsis 1
HHS-2016-ACL-AOA-DS-0148,Alzheimer's Disease Supportive Services Program (ADSSP): Creating and Sustaining Dementia-Capable Service Systems for People with Dementia and their Family Caregivers,HHS-ACL,Administration for Community Living,3825375,8,"Erin Long
Erin.Long@acl.gov
",,Erin.Long@acl.gov,,,03/22/2016,05/23/2016,03/22/2016 11:01:22,Synopsis 1
BJA-2016-8990,Second Chance Act Comprehensive Community-Based Adult Reentry Program Utilizing Mentors,USDOJ-OJP-BJA,Bureau of Justice Assistance,10000000,10,"For technical assistance with submitting an application, contact the Grants.gov Customer Support Hotline at 800-518-4726 or 606-545-5035, or via email to support@grants.gov. The Grants.gov Support Hotline hours of operation are 24 hours a day, 7 days a week, except federal holidays.
support@grants.gov
",,support@grants.gov,,,02/18/2016,04/12/2016,02/18/2016 12:03:18,Synopsis 2
EPA-R1-HC-2015,2015 HEALTHY COMMUNITIES GRANT PROGRAM,EPA,Environmental Protection Agency,1750000,15,"Sandra Brownell
EPA New England 
5 Post Office Square, Suite 100 (OEP06-2) 
Boston, MA 02109-3912
Fax: 617-918-0797
Phone: 617-918-1797",,Brownell.Sandra@epa.gov,,,03/19/2015,04/30/2015,03/26/2015 7:29:26,Synopsis 2
EPA-F2015U-GRO-Q2,2015 EPA Greater Research Opportunities (GRO) Fellowships for Undergraduate Environmental Study,EPA,Environmental Protection Agency,1700000,34,"Program Contact: Georgette Boddie, phone: 703-347-8049; Eligibility Contact: Ron Josephson, phone: 703-308-0442; Electronic Submissions Contact: Debra M. Jones,phone: 703-347-8081 ",,boddie.georgette@epa.gov;josephson.ron@epa.gov;jones.debram@epa.gov,,,03/31/2015,05/19/2015,03/31/2015 13:09:31,Synopsis 1
BJA-2015-4110,BJA FY 15 Second Chance Act Two-Phase Adult Reentry Demonstration Program: Planning and Implementation,USDOJ-OJP-BJA,Bureau of Justice Assistance,,10,"For technical assistance with submitting an application, contact the Grants.gov Customer Support Hotline at 800-518-4726 or 606-545-5035, or via e-mail to support@grants.gov. The Grants.gov Support Hotline hours of operation are 24 hours a day, 7 days a week, except federal holidays.",,support@grants.gov,,,03/04/2015,04/29/2015,03/04/2015 11:44:04,Synopsis 1
DARPA-BAA-15-34,RAM (Restoring Active Memory) Replay,DOD-DARPA-BTO,DARPA - Biological Technologies Office,,10,"Dr. Justin Sanchez
Program Manager, DARPA BTO
",,DARPA-BAA-15-34@darpa.mil,,,04/27/2015,06/16/2015,04/28/2015 14:42:28,Synopsis 2
EPA-R5-GL2014-1,Integrated Atmospheric Deposition Network,EPA,Environmental Protection Agency,6000000,1,"Michael Russ
312-886-4013",,russ.michael@epa.gov,,,04/29/2014,06/17/2014,04/29/2014 15:48:29,Synopsis 1
USDA-FNS-SNAP-RECIPIENT-TRAFFICKING-PREV,FY14 SNAP Recipient Trafficking Prevention Grant,USDA-FNS1,Food and Nutrition Service,7000000,10,"Dawn Addison
Grants Officer
",,dawn.addison@fns.usda.gov,,,06/26/2014,08/15/2014,06/26/2014 15:57:26,Synopsis 1
2014-NIST-AMTECH-01,"NIST Advanced Manufacturing Technology Consortia (AMTech)  Program, Planning Awards",DOC-NIST,National Institute of Standards and Technology,,,"Christopher Hunton
Grants Technical Assistant
Phone 301-975-5718",,christopher.hunton@nist.gov,,,07/30/2014,10/31/2014,07/30/2014 12:10:30,Synopsis 1
N62473-13-R-INVPLNT,Invertebrate Species Survey,DOD-ONR-FAC,NAVAL FACILITIES ENGINEERING COMMAND,25883,1,"Linda Protocollo
Contract Specialist
Phone 619-532-1159",,linda.protocollo@navy.mil,,,08/17/2013,09/16/2013,08/17/2013 18:45:17,Synopsis 1
RFA-688-14-000003,Mali SBCC/SM,USAID-MAL,Mali USAID -Bamako,35000000,1,USAID Mali - AAO,,bamakoaao@usaid.gov,,,04/04/2014,06/11/2014,04/29/2014 12:15:29,Synopsis 2
EPA-F2015U-GRO-P4,2015 EPA Greater Research Opportunities (GRO) Fellowships for Undergraduate Environmental Study,EPA,Environmental Protection Agency,1700000,34,"Program Contact: Georgette Boddie, phone: 703-347-8049; Eligibility Contact: Ron Josephson,phone: 703-308-0442; Electronic Submissions Contact: Debra M. Jones,phone: 703-347-8081",,boddie.georgette@epa.gov; josephson.ron@epa.gov;jones.debram@epa.gov,,,03/31/2015,05/19/2015,03/31/2015 12:40:31,Synopsis 2
EPA-F2015U-GRO-P2,2015 EPA Greater Research Opportunities (GRO) Fellowships for Undergraduate Environmental Study,EPA,Environmental Protection Agency,1700000,34,"Program Contact: Georgette Boddie,  phone: 703-347-8049; Eligibility Contact: Ron Josephson, phone: 703-308-0442; Electronic Submissions Contact: Debra M. Jones, phone: 703-347-8081 ",,boddie.georgette@epa.gov;josephson.ron@epa.gov; jones.debram@epa.gov,,,03/31/2015,05/19/2015,03/31/2015 11:36:31,Synopsis 1
N62473-13-R-BSTWTORT,Desert Tortoise Research Barstow,DOD-ONR-FAC,NAVAL FACILITIES ENGINEERING COMMAND,100000,1,"Linda Protocollo
Contract Specialist
Phone 619-532-1159",,linda.protocollo@navy.mil,,,08/22/2013,09/20/2013,08/22/2013 19:13:22,Synopsis 1
RFA-674-15-000001,Improving Case Outcomes for Gender-Based Violence Pilot Project (ICOP),USAID-SAF,South Africa USAID-Pretoria,1300000,1,"Paul Vacik
Contract Specialist
Phone 0027124522177",,pvacik@usaid.gov,,,11/20/2014,01/05/2015,11/20/2014 9:48:20,Synopsis 1
DHS-14-DN-077-ARI-001,Domestic Nuclear Detection Office: Academic Research Initiative (ARI),DHS-OPO,Office of Procurement Operations - Grants Division,3000000,8,"Shareef Prater
Grants Specialist
Phone 202-447-5903",,shareef.prater@dhs.gov,,,05/08/2014,06/13/2014,05/08/2014 14:16:08,Synopsis 1
OJJDP-2014-3869,OJJDP FY 2014 Second Chance Act Two-Phase Juvenile Reentry Demonstration Program: Planning and Implementation,USDOJ-OJP-OJJDP,Office of Juvenile Justice Delinquency Prevention,,15,"Contact the Justice Information Center (JIC) at 18779275657, via e-mail to JIC@telesishq.com, or by live Web chat. JIC hours of operation are 8:30 a.m. to 5:00 p.m. eastern time, Monday through Friday, and 8:30 a.m. to 8:00 p.m. eastern time on the solicitation close date.",,JIC@telesishq.com,,,04/15/2014,06/02/2014,04/15/2014 16:20:15,Synopsis 1
ED-GRANTS-081914-001,Office of Special Education and Rehabilitative Services (OSER): Rehabilitation Services Administration (RSA): Rehabilitation Training: Job-Driven Vocational Rehabilitation Technical Assistance Center CFDA Number 84.264A,ED,Department of Education,3000000,1,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6288
EducationGrantInquiries@ed.gov
Program Manager:
Jerry Elliott
U.S. Department of Education
400 Maryland Avenue SW., Room 5042
Potomac Center Plaza (PCP)
Washington, DC 20202-2800.
Telephone: (202) 245-7335 or by email: 
jerry.elliott@ed.gov.",,jerry.elliott@ed.gov,,,08/19/2014,09/18/2014,08/19/2014 8:59:19,Synopsis 1
APS-294-12-000004,Conflict Management and Mitigation / USAID West Bank and Gaza,USAID-WES,"West Bank, Gaza USAID-West Bank",,,"Miada Younis
Acquisition and Assistance Specialist
",,WBG-APS-CMM2012@usaid.gov,,,03/02/2012,04/09/2012,03/02/2012 4:51:02,Synopsis 1
RFA-668-12-000001,Health Systems Strengthening Project,USAID-SUD,Sudan USAID-Khartoum,,,"Mandy Parham
Contracting Officer
Phone 2022166279",,mparham@usaid.gov,,,02/16/2012,03/02/2012,02/17/2012 2:04:17,Synopsis 2
M-OAA-EGAT-605,Farmer-to-Farmer Program (FTF) Leader with Associates (LWA) Cooperative Agreements,USAID,Agency for International Development,,6,"Albert Moesle
Contract Specialist
Phone 202-712-4991",,amoesle@usaid.gov,,,04/22/2008,06/02/2008,04/22/2008 8:39:22,Synopsis 1
M-OAA-DCHA-DOFDA-10-390-APS,USAID/DCHA/CMM Annual Program Statement (APS) for Conflict Mitigation and Reconciliation Programs and Activities,USAID,Agency for International Development,16000000,,"Peggy Manthe
Grantor
Phone 202-712-5318",,pmanthe@usaid.gov,,,01/19/2010,07/18/2010,01/19/2010 14:18:19,Synopsis 1
N62473-12-R-REHAB,"REHABILITATION OF INJURED BIRDS, SAN DIEGO, CA",DOD-ONR-FAC,NAVAL FACILITIES ENGINEERING COMMAND,6540,1,"Linda Protocollo
Contract Specialist
Phone 619-532-1159",,linda.protocollo@navy.mil,,,07/17/2012,08/17/2012,07/17/2012 7:47:17,Synopsis 1
N62473-13-R-CLCHUB,"STUDY OF MOHAVE TUI CHUB, CHINA LAKE, CA",DOD-ONR-FAC,NAVAL FACILITIES ENGINEERING COMMAND,135000,1,"Linda Protocollo
Contract Specialist
Phone 619-532-1159",,linda.protocollo@navy.mil,,,08/30/2013,09/20/2013,08/30/2013 18:57:30,Synopsis 1
APS-641-13-000001,Innovate for Health,USAID-GHA,Ghana USAID-Accra,20000000,18,"Fatoumata B. Camara
Grantor
Phone 224- 60 46 8715",,fcamara@usaid.gov,,,06/11/2013,03/30/2014,01/08/2014 4:17:08,Synopsis 5
L16AS00184,BLM-CO Youth Intern Initiative,DOI-BLM,Bureau of Land Management,4000000,1," Eleni Sarris (303) 239-3908
esarris@blm.gov
",,esarris@blm.gov,,,06/10/2016,08/09/2016,06/10/2016 12:41:10,Synopsis 1
ED-GRANTS-081216-002,OSERS: RSA: Training of Interpreters for Individuals Who Are Deaf or Hard of Hearing and Individuals Who Are Deaf-Blind Program CFDA Number 84.160D,ED,Department of Education,1600000,4,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6288
EducationGrantInquiries@ed.gov
Program Manager:
Kristen Rhinehart-Fernandez, 
U.S. Department of Education, 
400 Maryland Avenue SW., Room 5062, 
Potomac Center Plaza (PCP), 
Washington, DC 20202-2800. 
Telephone: (202) 245-6103 or by email: Kristen.Rhinehart@ed.gov.",,Kristen.Rhinehart@ed.gov,,,08/12/2016,09/12/2016,08/12/2016 9:35:12,Synopsis 1
NOAA-NOS-OCM-2017-2005011,"FY17 Coral Reef Conservation Program, Domestic Coral Reef Conservation Grants",DOC,Department of Commerce,1000000,15,"For administrative or technical questions regarding this announcement, contact the competition manager: Liz Fairey. She can be reached by phone at 301-427- 8632, by fax at 301-713-1594, by email at Liz.Fairey@noaa.gov or by mail at: Liz Fairey, NOAA Fisheries Office of Habitat Conservation, 1315 East West Highway, SSMC3, 14224, Silver Spring, MD, 20910. ",,Liz.Fairey@noaa.gov,,,09/06/2016,01/11/2017,09/06/2016 22:13:06,Synopsis 1
EP-U3R-15-003,National Ebola Training and Education Center (NETEC),HHS-OS-ASPR,Assistant Secretary for Preparedness and Response,12000000,1,"Virginia Simmons
Grants Management Officer
Phone 2022600400",,Virginia.Simmons@hhs.gov,,,03/19/2015,09/12/2016,09/09/2016 17:12:09,Synopsis 10
F16AS00461,Neotropical Migratory Bird Conservation Act grants,DOI-FWS,Fish and Wildlife Service,4000000,30,"Guy Foulks
NMBCA Coordinator
(703) 358-1944

",,Guy_B_Foulks@fws.gov,,,09/16/2016,11/16/2016,09/29/2016 14:24:29,Synopsis 6
DHS-USCG-2017-001,National Non-Profit Organization Grant Program,DHS-USCG,United States Coast Guard,5021274,30,"Carlin Hertz
Non-Profit Grants Coordinator
Phone 202-372-1060",,Carlin.R.Hertz@uscg.mil,,,10/14/2016,01/27/2017,11/08/2016 9:02:08,Synopsis 2
HHS-2017-ACL-CIP-SAPG-0184,2017 State Health Insurance Assistance Program (SHIP) Base Grant,HHS-ACL,Administration for Community Living,48100000,54,"Rebecca Kinney
Rebecca.Kinney@acl.hhs.gov
",,Rebecca.Kinney@acl.hhs.gov,,,09/08/2016,12/09/2016,12/02/2016 9:43:02,Synopsis 2
RFA-521-17-000002,Ranfose Abitid Nitrisyon pou Fè Ogmante Sante (RANFOSE),USAID-HAI,Haiti USAID-Port Au Prince,,1,"Sandra Ricot
Acquisition  Specialist
Phone 509-2229-8569",,sricot@usaid.gov,,,11/15/2016,02/13/2017,02/10/2017 9:02:10,Synopsis 5
INL-15CA0040-AMEMOROCCO-07012015,Morocco Justice Sector Reform Feasibility Studies,DOS-INL,Bureau of International Narcotics-Law Enforcement,,,Janae Cooley via email at CooleyJE@state.gov and/or Hae Jung Moon via email at MoonH@state.gov,,CooleyJE@state.gov,,,07/02/2015,09/01/2015,07/02/2015 11:02:02,Synopsis 1
INL-16GR0037-INLCAPGLOBAL-05-16-2016,International Corrections Management Training Services,DOS-INL,Bureau of International Narcotics-Law Enforcement,3100000,1,"Lourdes Stein
Program Analyst
Phone 202 776 8774",,steinlf@state.gov,,,05/16/2016,06/15/2016,05/16/2016 5:10:16,Synopsis 1
INL-16GR0033-WHPMEXICO-04202016,Mexico Correctional Training Capacity Enhancement,DOS-INL,Bureau of International Narcotics-Law Enforcement,3000000,1,"Cheryl Price
Grants Management Specialist
Phone 202-736-9149",,PriceCH@State.gov,,,04/20/2016,06/20/2016,04/20/2016 16:49:20,Synopsis 1
NEAPI-10-AW-027-MENA-101810,Political Process Strengthening,DOS-NEA-MEPI,Office of the Middle East Partnership Initiative,12000000,15,"Jessica Baker
Quality Support, Inc .Contractor
Phone 202-776-8524",,nea-grants@state.gov,,,10/18/2010,11/17/2010,10/22/2010 10:38:22,Synopsis 3
MEPI-MEPICA-13-007,Expanding Citizen-Government Dialogue,DOS-NEA-MEPI,Office of the Middle East Partnership Initiative,2000000,7,"Ms. Jessica Baker
Phone Number: 202-776-8524

Hours of operation are 9:00 am - 5:00 pm, 7 days a week. The contact center is closed on federal holidays.
nea-grants@state.gov
",,nea-grants@state.gov,,,02/22/2013,03/21/2013,03/04/2013 15:35:04,Synopsis 3
17-VNM-NOFO-01,YSEALI Regional Exchange Workshop,DOS-VNM,U.S. Mission to Vietnam,,,"Ms. Marcia S. Anglarill
Grants Officer
",,hanoigrants@state.gov,,,01/11/2017,02/28/2017,01/11/2017 22:53:11,Synopsis 4
L17AS00028,BLM Utah 2017 Heritage Resources Preservation Programs and Projects,DOI-BLM,Bureau of Land Management,300000,8,"Grants Management Specialist Melanie Beckstead (801) 539-4169
mbeckstead@blm.gov
",,mbeckstead@blm.gov,,,02/09/2017,06/30/2017,02/24/2017 11:07:24,Synopsis 2
NIJ-2017-11500,NIJ FY17 Research to Improve Officer Decision-making,USDOJ-OJP-NIJ,National Institute of Justice,3000000,4,"For assistance with this solicitation, contact the National Criminal Justice Reference Service Response Center by telephone at 800-851-3420 or TTY: 301-240-6310 (Hearing impaired only), by e-mail at grants@ncjrs.gov, or by web chat at https://webcontact.ncjrs.gov/ncjchat/chat.jsp. Response Center hours of operation are 10 a.m. to 6 p.m. ET, Monday through Friday, and 10 a.m. to 8 p.m. ET on the solicitation close date. General information on applying for NIJ awards can be found at www.nij.gov/funding/Pages/welcome.aspx. Answers to frequently asked questions that may assist applicants are posted at www.nij.gov/funding/Pages/faqs.aspx.
grants@ncjrs.gov
",,grants@ncjrs.gov,,,01/06/2017,03/23/2017,03/03/2017 13:41:03,Synopsis 3
USDA-NIFA-SLBCD-006287,Youth Farm Safety Education and Certification,USDA-NIFA,National Institute of Food and Agriculture,300000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays
",,electronic@nifa.usda.gov,,,03/27/2017,05/10/2017,03/27/2017 8:12:27,Synopsis 1
SBUR-SGWIPF-17-002,Global Programming Consortium to Advance the Status of Women and Girls,DOS-SBUR,Office of the Secretary,,,"Grants.gov Contact Center
Phone Number: 1-800-518-4726

Hours of operation are 24 hours a day, 7 days a week. The contact center is closed on federal holidays.
support@grants.gov
",,support@grants.gov,,,04/04/2017,06/05/2017,04/04/2017 15:24:04,Synopsis 1
SBUR-SGWIPF-17-003,Comprehensive Programming to Address and Respond to Gender-based Violence in Laos and Nepal Initiative,DOS-SBUR,Office of the Secretary,,1,"Grants.gov Contact Center
Phone Number: 1-800-518-4726

Hours of operation are 24 hours a day, 7 days a week. The contact center is closed on federal holidays.
support@grants.gov
",,support@grants.gov,,,04/04/2017,06/05/2017,04/04/2017 15:45:04,Synopsis 1
HHS-2017-ACL-CIP-SATC-0224,2017 State Health Insurance Assistance Program (SHIP) Technical Assistance (TA) Center Grant,HHS-ACL,Administration for Community Living,950000,1,"Rebecca Kinney
Rebecca.Kinney@acl.hhs.gov
",,Rebecca.Kinney@acl.hhs.gov,,,05/10/2017,07/10/2017,05/24/2017 11:00:24,Synopsis 6
L17AS00114,"BLM-CO Native Plant Material Collection, Management, and Conservation Project",DOI-BLM,Bureau of Land Management,1000000,1," Eleni Sarris (303) 239-3908
esarris@blm.gov
",,esarris@blm.gov,,,05/25/2017,07/25/2017,05/25/2017 19:51:25,Synopsis 1
L17AS00092,BLM -NM Youth Conservation Project Opportunities,DOI-BLM,Bureau of Land Management,1000000,3,"Grants Management Officer Elizabeth (Liza) Love (505) 761-8941
elove@blm.gov
",,elove@blm.gov,,,05/05/2017,07/14/2017,05/05/2017 19:18:05,Synopsis 1
L17AS00170,BLM-CO Experimentation and Research Using Native Seed Resources,DOI-BLM,Bureau of Land Management,24283,1," Eleni Sarris (303) 239-3908
esarris@blm.gov
",,esarris@blm.gov,,,06/15/2017,08/14/2017,06/15/2017 13:14:15,Synopsis 3
INL-17CA0038-EAARMENIA-05-17-2017,Justice Academy Anti-Corruption and Human Rights Curriculum Development,DOS-INL,Bureau of International Narcotics-Law Enforcement,220000,1,"Lourdes Stein
Program Analyst
Phone 202 776 8774",,steinlf@state.gov,,,05/17/2017,07/17/2017,05/17/2017 2:48:17,Synopsis 1
L17AS00173,"BLM-CO Bat and White Nose Syndrome Surveys and Monitoring, Colorado River Valley Field Office",DOI-BLM,Bureau of Land Management,30000,1," Eleni Sarris (303) 239-3908
esarris@blm.gov
",,esarris@blm.gov,,,06/16/2017,07/21/2017,07/17/2017 11:46:17,Synopsis 2
CDC-RFA-PS18-1809,"National Center for HIV/AIDS, Viral Hepatitis, Sexually Transmitted Diseases and Tuberculosis Prevention  (NCHHSTP) Public Health Conference Support",HHS-CDC-NCHHSTP,Centers for Disease Control - NCHHSTP,500000,10,"Gustavo Aquino
gaa1@cdc.gov
",,gaa1@cdc.gov,,,01/09/2018,03/16/2018,01/09/2018 15:59:09,Synopsis 1
CDC-RFA-OT18-1801,Strengthening the Nation's Public Health System Through a National Voluntary Accreditation Program,HHS-CDC-OSTLTS,Centers for Disease Control - OSTLTS,6000000,1,"Liza Corso
lmc5@cdc.gov
",,lmc5@cdc.gov,,,02/21/2018,04/23/2018,02/21/2018 16:29:21,Synopsis 1
USDA-NIFA-CPPM-006536,Crop Protection and Pest Management Competitive Grants Program,USDA-NIFA,National Institute of Food and Agriculture,8100000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays
",,electronic@nifa.usda.gov,,,02/26/2018,05/08/2018,03/07/2018 13:51:07,Synopsis 3
ED-GRANTS-072518-002,OSERS-OSEP:  Technical Assistance and Dissemination to Improve Services and Results for Children with Disabilities: Center on Dispute Resolution CFDA Number 84.326X,ED,Department of Education,750000,1,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6288
educationgrantinquiries@ed.gov
Program Manager:
Tina Diamond, 
U.S. Department of Education, 
400 Maryland Avenue SW, Room 5136, 
Potomac Center Plaza,
Washington, DC 20202-5108. 
Telephone: (202) 245-6674 or e-Mail:.",,"Tina,Diamond@ed.gov",,,07/25/2018,08/24/2018,07/25/2018 9:19:25,Synopsis 1
FOA-AFRL-AFOSR-2018-0004,CENTER OF EXCELLENCE: Design of High Electrical Strength Materials,DOD-AFOSR,Air Force Office of Scientific Research,,1,"Calvin Scott
Grantor
Phone 703-696-7308",,calvin.scott@us.af.mil,,,06/14/2018,08/13/2018,08/09/2018 13:25:09,Synopsis 4
RFI-656-18-MCH,Quality Health Intiative,USAID-MOZ,Mozambique USAID-Maputo,,1,"Marianne Pinto-Teixeira
Acquisition Specialist
Phone 285-21352189",,mteixeira@usaid.gov,,,09/21/2018,10/04/2018,09/21/2018 1:07:21,Synopsis 1
SFOP0005486,FY19 Global Chemical Security Engagement Activities,DOS-ISN,Bureau of International Security-Nonproliferation,,15,Scott Bruce,,BruceST2@state.gov,,,11/23/2018,02/01/2019,11/23/2018 13:54:23,Synopsis 2
SFOP0005487,FY19 Iraq Chemical and Biological Threat Reduction Activities,DOS-ISN,Bureau of International Security-Nonproliferation,10000000,10,Sapana Vora,,,,,11/23/2018,02/01/2019,11/23/2018 12:52:23,Synopsis 1
EPA-OP-OEJ-19-01,ENVIRONMENTAL JUSTICE SMALL GRANTS PROGRAM,EPA,Environmental Protection Agency,1500000,50,"Jacob Burney; 
(202) 564-2907",,burney.jacob@epa.gov,,,11/19/2018,03/08/2019,01/31/2019 11:08:31,Synopsis 3
SCAISB-19-AW-004-02192019,Lincoln Corners Pakistan – Administrative and Project Support,DOS-SA,Bureau of South and Central Asian Affairs,600000,1,"Ellen M Delage
Program Specialist",,delageem@state.gov,,,02/19/2019,04/22/2019,02/19/2019 15:37:19,Synopsis 2
CDC-RFA-DP19-1906,Multiple Approaches to Support Young Breast Cancer Survivors and Metastatic Breast Cancer Patients,HHS-CDC-NCCDPHP,Centers for Disease Control - NCCDPHP,9000000,7,"Phaeydra Brown
PXB4@cdc.gov",,PXB4@cdc.gov,,,02/20/2019,04/30/2019,02/20/2019 15:15:20,Synopsis 1
CDC-RFA-DP19-1904,Technical Assistance to Increase Tobacco Cessation,HHS-CDC-NCCDPHP,Centers for Disease Control - NCCDPHP,2250000,2,"Anna Schecter
zho7@cdc.gov",,zho7@cdc.gov,,,03/04/2019,05/13/2019,03/14/2019 17:41:14,Synopsis 2
SFOP0005681,Tunisia Chambers of Commerce Capacity Building,DOS-NEA-AC,Assistance Coordination,700000,1,John Daniels,,nea-grants@state.gov,,,04/22/2019,05/01/2019,04/22/2019 11:25:22,Synopsis 3
72DFFP19RFA00003,IFRP - USAID-FFP IFRP RFA - FINAL FOR APPLICATIONS Agency for International Development,USAID,Agency for International Development,2000000,18,"Benjamin C Vogler
Program Manager
IFRP@usaid.gov",,ifrp@usaid.gov,,,04/22/2019,05/23/2019,05/08/2019 17:44:08,Synopsis 7
UDSA-NRCS-NM-MULTI-19-GEN0010095,New Mexico Conservation Funding Announcement,USDA-NRCS,Natural Resources Conservation Service,70000,5,"Alicia Rodriguez
New Mexico NRCS State Office
100 Sun Avenue NE, Suite 602
Albuquerque, NM  87109",,alicia.rodriguez@nm.usda.gov,,,04/01/2019,05/31/2019,05/14/2019 12:33:14,Synopsis 5
SFOP0005886,Tunisia Civil Society Accelerator (EXCEL),DOS-NEA-AC,Assistance Coordination,1913000,1,NEA-Grants@state.gov,,,,,05/14/2019,06/21/2019,06/10/2019 14:16:10,Synopsis 7
USDA-NIFA-OP-006741,"National Food and Agricultural Sciences Teaching, Extension, and Research Awards",USDA-NIFA,National Institute of Food and Agriculture,100000,50,"NIFA Help Desk 
Phone: 202-401-5048
electronic@nifa.usda.gov  
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays",,electronic@nifa.usda.gov,,,04/15/2019,07/03/2019,06/12/2019 11:23:12,Synopsis 2
2019-NIST-TPO-02,Enabling Federal Technology Transfer Program (EFTT),DOC-NIST,National Institute of Standards and Technology,16000000,100,"Leon Sampson
NOFO Coordinator
Phone 301-975-3086",,leon.sampson@nist.gov,,,06/17/2019,08/16/2019,06/18/2019 9:56:18,Synopsis 2
HHS-2020-ACL-CIP-SAPG-0363,2020 State Health Insurance Assistance Program (SHIP) Base Grant,HHS-ACL,Administration for Community Living,45540000,54,"Rebecca Kinney
Rebecca.Kinney@acl.hhs.gov",,Rebecca.Kinney@acl.hhs.gov,,,08/30/2019,10/31/2019,08/30/2019 12:11:30,Synopsis 1
F19AS00370,Neotropical Migratory Bird Conservation Act Grants,DOI-FWS,Fish and Wildlife Service,4000000,30,"Guy Foulks
NMBCA Coordinator 
(703)358-1944",,guy_b_foulks@fws.gov,,,09/06/2019,11/05/2019,09/06/2019 15:40:06,Synopsis 3
USDA-APHIS-10025-VSCEAH00-20-0001,National Animal Disease Preparedness and Response Program 2019 Training and Exercise,USDA-APHIS,Animal and Plant Health Inspection Service,,,"Penny Strang, USDA APHIS VS, Phone: (970) 494-7386",,VS.SP.Cooperative.Agreements@usda.gov,,,08/26/2019,10/25/2019,09/27/2019 11:26:27,Synopsis 1
EPA-OP-OEJ-20-01,Environmental Justice Collaborative Problem-Solving (EJCPS) Cooperative Agreement Program,EPA,Environmental Protection Agency,1200000,10,Jacob Burney,,burney.jacob@epa.gov,,,11/12/2019,02/07/2020,11/12/2019 12:41:12,Synopsis 1
7200AA20RFA00002,Global Feed the Future Agricultural Biotechnology Program,USAID,Agency for International Development,100000000,11,"Olivia Ricks, USAID",,oricks@usaid.gov,,,11/21/2019,01/17/2020,12/20/2019 12:02:20,Synopsis 2
L20AS00031,BLM Idaho Invasive and Noxious Plant Management,DOI-BLM,Bureau of Land Management,600000,6,"Grants Management Specialist Kyle Bowers (208) 373-3912
kbowers@blm.gov",,kbowers@blm.gov,,,01/14/2020,05/31/2020,02/05/2020 10:53:05,Synopsis 2
